receiver_player_id,receiver_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,qbTier,tier,TE_tier,totalEPA,totalTD,tgt_share,numYards,numRec,conversion,explosive_rate,avg_separation,avg_intended_air_yards,catch_percentage,yac_above_expected,third_down_rate,EPA_rank,td_rank,tgt_rank,YPG_rank,conversion_rank,explosive_rank,sep_rank,intended_air_rank,catch_rank,third_down_rank,yacOE_rank,EPA_rank_num,td_rank_num,tgt_rank_num,YPG_rank_num,conversion_rank_num,explosive_rank_num,sep_rank_num,intended_air_rank_num,catch_rank_num,third_down_rank_num,yacOE_rank_num
00-0038589,J.Whyle,TEN,TEN,2023,TE,11,48,0.2282,8,8,8,3.78,1,0.0419,94,9,0.2,0.133,3.71,10.29,40,-3.09,0.5,0.3220338983050847,0.3392857142857143,0.16071428571428573,0.07142857142857142,0.3157894736842105,0.40350877192982454,0.6610169491525424,0.9830508474576272,0,0.6140350877192983,0.01694915254237288,41,38,48,53,40,35,21,2,59,23,59
00-0028112,C.Clay,BUF,BUF,2018,TE,13,48,0.1959,8,8,8,-15.32,1,0.0793,184,21,0,0.083,2.74,6.48,64.167,-1.27,0.4,0.03508771929824561,0.16326530612244897,0.3877551020408163,0.12244897959183673,0,0.07017543859649122,0.22807017543859648,0.3508771929824561,0.2982456140350877,0.4642857142857143,0,56,42,31,44,50,54,45,38,41,31,58
00-0033246,J.Mundt,MIN,MIN,2024,TE,17,48,0.1898,8,8,8,4.87,2,0.0452,142,19,0.4,0.074,3.94,1.23,80,-0.68,0.25,0.26785714285714285,0.34615384615384615,0.1346153846153846,0.11538461538461539,0.8,0.09259259259259259,0.6607142857142857,0.017857142857142856,0.7321428571428571,0.14814814814814814,0.07142857142857142,42,33,46,47,11,50,20,56,16,47,53
00-0030854,E.Swoope,IND,IND,2016,TE,NA,48,NA,8,8,8,21.06,1,NA,NA,NA,0,0.409,2.19,13.04,40,-1.99,0.5,0.7333333333333333,NA,NA,NA,0,1,0.11666666666666667,0.9666666666666667,0.03333333333333333,0.5,0.08333333333333333,17,51,51,51,58,1,54,3,56,29,56
00-0035771,M.Wilcox,CIN,CIN,2022,TE,NA,48,NA,8,8,8,9.27,1,NA,NA,NA,0.5,0.111,4.96,2.47,100,0.39,1,0.7230769230769231,NA,NA,NA,0.7580645161290323,0.19672131147540983,0.9538461538461539,0.03076923076923077,0.9692307692307692,0.984375,0.5230769230769231,19,51,51,51,12,47,4,64,3,1,32
00-0033387,J.Hollister,SEA,SEA,2020,TE,16,49,0.2954,8,8,8,6.67,3,0.067,211,25,0.273,0.098,3,7.67,36.19,-0.61,0.667,0.3793103448275862,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42105263157894735,0.21052631578947367,0.4482758620689655,0.5172413793103449,0.017241379310344827,0.8421052631578947,0.10344827586206896,37,32,41,49,34,46,33,29,58,10,53
00-0031273,C.Brate,TB,TB,2021,TE,17,49,0.2586,8,8,8,-2.19,4,0.0757,245,30,0.2,0.07,3.1,9.14,49.825,0.08,0.167,0.1875,0.5789473684210527,0.3333333333333333,0.19298245614035087,0.3870967741935484,0.05,0.328125,0.8125,0.0625,0.11475409836065574,0.34375,53,25,39,47,37,58,44,13,61,55,43
00-0032394,N.Vannett,PIT,PIT,2019,TE,13,49,0.2331,8,8,8,4.74,0,0.0395,128,13,0,0.136,5.74,2.25,83.333,0.99,0.143,0.43548387096774194,0,0,0.07407407407407407,0,0.32786885245901637,0.9838709677419355,0,0.9193548387096774,0.04838709677419355,0.6935483870967742,36,53,55,51,58,42,1,62,5,58,19
00-0036438,S.Sullivan,CAR,CAR,2023,TE,11,49,0.2239,8,8,8,-1.63,0,0.0612,125,12,NA,0.083,3.36,7.26,70,-0.85,0.273,0.2033898305084746,0,0.32142857142857145,0.19642857142857142,NA,0.12280701754385964,0.4067796610169492,0.711864406779661,0.4406779661016949,0.12280701754385964,0.1016949152542373,48,55,39,46,59,51,36,18,34,51,54
00-0027985,L.Kendricks,GB,GB,2017,TE,16,49,0.204,8,8,8,-16.68,1,0.0569,203,18,0.2,0.114,2.42,6.88,42.222,0.44,0.3,0,0.07547169811320754,0.20754716981132076,0.1509433962264151,0.3898305084745763,0.3,0.13114754098360656,0.32786885245901637,0.04918032786885246,0.31666666666666665,0.5901639344262295,62,50,43,46,37,43,54,42,59,42,26
00-0031260,L.Thomas,BUF,BUF,2018,TE,12,49,0.1817,8,8,8,2.02,0,0.0411,77,12,NA,0.059,3.45,3.33,87.5,-0.42,0.75,0.3333333333333333,0,0.04081632653061224,0,NA,0.017543859649122806,0.7017543859649122,0.017543859649122806,0.9824561403508771,0.9464285714285714,0.10526315789473684,39,45,48,50,58,57,18,57,2,4,52
00-0036232,H.Bryant,LV,LV,2024,TE,13,49,0.1675,8,8,8,-0.28,0,0.0235,86,9,NA,0.083,3.92,3.3,60,1.79,0,0.10714285714285714,0,0,0.057692307692307696,NA,0.2037037037037037,0.6428571428571429,0.125,0.07142857142857142,0,0.9464285714285714,51,51,53,50,57,44,21,50,53,54,4
00-0038041,J.Ferguson,DAL,DAL,2022,TE,NA,49,NA,8,8,8,7.89,2,NA,NA,NA,0.667,0.136,3.1,5.36,66.667,-1.22,0,0.6307692307692307,NA,NA,NA,0.9032258064516129,0.4262295081967213,0.27692307692307694,0.2153846153846154,0.46153846153846156,0,0.06153846153846154,25,52,52,52,7,36,48,52,35,61,62
00-0021547,A.Gates,LAC,LAC,2016,TE,NA,49,NA,8,8,8,11.87,7,NA,NA,NA,0.304,0.106,2.59,8.72,54.942,-0.34,0.5,0.6,NA,NA,NA,0.603448275862069,0.25,0.31666666666666665,0.6166666666666667,0.16666666666666666,0.5,0.6333333333333333,25,52,52,52,24,43,42,24,51,28,23
00-0032725,S.Anderson,LAC,LAC,2020,TE,15,50,0.2869,8,8,8,5.37,0,0.0167,106,8,NA,0.364,4.99,4.41,66.667,5.28,0.333,0.3448275862068966,0,0,0.017857142857142856,NA,0.9824561403508771,0.9655172413793104,0.08620689655172414,0.4482758620689655,0.21052631578947367,1,39,56,57,56,59,2,3,54,33,45,1
00-0036332,J.Deguara,GB,GB,2021,TE,16,50,0.236,8,8,8,0.78,2,0.0555,245,25,0,0.091,3.4,2.85,60,-0.28,0.333,0.296875,0.2807017543859649,0.12280701754385964,0.21052631578947367,0,0.18333333333333332,0.5625,0.0625,0.21875,0.2459016393442623,0.234375,46,41,51,46,56,50,29,61,51,45,50
00-0033528,J.Sprinkle,WAS,WAS,2019,TE,16,50,0.2135,8,8,8,-0.89,2,0.0772,241,26,0.2,0.122,1.98,5.01,50,-0.5,0.385,0.12903225806451613,0.18518518518518517,0.2962962962962963,0.18518518518518517,0.3448275862068966,0.2459016393442623,0.016129032258064516,0.12903225806451613,0.04838709677419355,0.43548387096774194,0.12903225806451613,55,45,39,45,38,47,62,55,60,36,55
00-0036628,J.Bates,WAS,WAS,2023,TE,17,50,0.2097,8,8,8,-5.57,0,0.0398,151,19,0,0.071,5.04,4.91,60,0.08,0.5,0.06779661016949153,0,0.125,0.08928571428571429,0,0.08771929824561403,0.9491525423728814,0.22033898305084745,0.15254237288135594,0.6140350877192983,0.4406779661016949,56,57,50,52,57,53,4,47,48,20,34
00-0031044,T.Niklas,ARI,ARI,2017,TE,15,50,0.2021,8,8,8,1.86,1,0.0375,132,11,0.333,0.174,3.45,6.21,50,-0.37,0.2,0.3442622950819672,0.20754716981132076,0.03773584905660377,0.05660377358490566,0.6949152542372882,0.7,0.8032786885245902,0.21311475409836064,0.11475409836065574,0.15,0.21311475409836064,41,42,52,51,19,19,13,49,55,52,49
00-0034829,M.Gesicki,MIA,MIA,2018,TE,16,50,0.1665,8,8,8,-7.8,0,0.0632,202,22,0,0.156,3.12,9.56,70,-1.22,0.286,0.08771929824561403,0,0.22448979591836735,0.08163265306122448,0,0.45614035087719296,0.43859649122807015,0.8245614035087719,0.631578947368421,0.2857142857142857,0.03508771929824561,53,50,39,46,52,32,33,11,22,41,56
00-0033576,E.Saubert,SF,SF,2024,TE,17,50,0.083,8,8,8,1.91,1,0.0248,80,11,0.25,0.071,1.99,4.26,80,0.03,0,0.17857142857142858,0.15384615384615385,0.038461538461538464,0.019230769230769232,0.5454545454545454,0.07407407407407407,0,0.17857142857142858,0.7321428571428571,0,0.30357142857142855,47,45,51,52,26,51,57,47,14,53,40
00-0037744,T.McBride,ARI,ARI,2022,TE,NA,50,NA,8,8,8,7.7,1,NA,NA,NA,1,0.128,4.05,7.59,66.667,1.28,0.25,0.6153846153846154,NA,NA,NA,0.9516129032258065,0.3770491803278688,0.7692307692307693,0.6461538461538462,0.5230769230769231,0.25,0.9230769230769231,26,53,53,53,2,39,16,24,31,49,6
00-0032256,C.Walford,LV,LV,2016,TE,NA,50,NA,8,8,8,9.92,3,NA,NA,NA,0.222,0.25,4.18,7.78,69.725,-1.63,0.385,0.5333333333333333,NA,NA,NA,0.43103448275862066,0.875,0.9833333333333333,0.5,0.6166666666666667,0.31666666666666665,0.1,29,53,53,53,34,8,2,31,24,42,55
00-0036290,C.Kmet,CHI,CHI,2020,TE,16,51,0.262,8,8,8,-0.68,2,0.0692,243,28,0.286,0.044,4.06,5.43,62.608,-0.4,0.429,0.1724137931034483,0.21428571428571427,0.30357142857142855,0.17857142857142858,0.43859649122807015,0,0.8620689655172413,0.1206896551724138,0.29310344827586204,0.45614035087719296,0.1896551724137931,49,44,40,47,32,58,9,52,42,32,48
00-0035222,Z.Gentry,PIT,PIT,2021,TE,17,51,0.2343,8,8,8,-2.38,0,0.0355,167,19,0,0.12,3.84,2.74,80,0.25,0.667,0.171875,0,0.07017543859649122,0.08771929824561403,0,0.26666666666666666,0.78125,0.046875,0.8125,0.9344262295081968,0.5,54,54,54,53,57,45,15,62,12,3,33
00-0033885,D.Njoku,CLE,CLE,2019,TE,4,51,0.2124,8,8,8,-7.07,1,0.0725,41,5,0.5,0.1,2.88,7.2,66.667,0.86,0,0.04838709677419355,0.5555555555555556,0.2777777777777778,0.09259259259259259,0.8275862068965517,0.14754098360655737,0.3225806451612903,0.45161290322580644,0.5,0,0.6129032258064516,60,24,40,50,10,53,43,35,32,62,25
00-0037078,C.Turner,WAS,WAS,2023,TE,12,51,0.194,8,8,8,-0.01,0,0.0297,120,11,0,0.2,1.87,9.13,57.143,-1.06,0.5,0.2542372881355932,0,0.05357142857142857,0.16071428571428573,0,0.8771929824561403,0,0.9661016949152542,0.1016949152542373,0.6140350877192983,0.0847457627118644,45,53,54,48,54,7,60,3,54,22,55
00-0028093,N.Paul,WAS,WAS,2017,TE,14,51,0.1551,8,8,8,1.21,0,0.0382,94,13,0,0.105,2.73,6.28,60,0.61,0,0.29508196721311475,0,0.05660377358490566,0.018867924528301886,0,0.23333333333333334,0.36065573770491804,0.2459016393442623,0.3442622950819672,0,0.6229508196721312,44,53,51,53,57,47,40,47,41,60,24
00-0027061,J.Cook,LV,LV,2018,TE,NA,51,NA,8,8,8,27.63,8,NA,NA,NA,0.2,0.218,2.78,8.58,63.524,0.79,0.548,0.8947368421052632,NA,NA,NA,0.39285714285714285,0.7368421052631579,0.2631578947368421,0.6666666666666666,0.2631578947368421,0.7857142857142857,0.6666666666666666,7,51,51,51,35,16,43,20,43,13,20
00-0035249,J.Oliver,MIN,MIN,2024,TE,15,51,NA,8,8,8,16.96,3,0.0535,258,22,1,0.179,3.72,9.41,83.333,0.67,NA,0.6785714285714286,0.6538461538461539,0.17307692307692307,0.23076923076923078,0.9818181818181818,0.7407407407407407,0.5357142857142857,0.9107142857142857,0.875,NA,0.6071428571428571,19,19,44,41,1,15,27,6,8,56,23
00-0037755,J.Woods,IND,IND,2022,TE,NA,51,NA,8,8,8,5.27,3,NA,NA,NA,0.5,0.225,3.45,11.58,74.444,0.1,0.333,0.5846153846153846,NA,NA,NA,0.7580645161290323,0.8688524590163934,0.46153846153846156,0.9230769230769231,0.7692307692307693,0.359375,0.36923076923076925,28,54,54,54,13,8,36,6,16,37,42
00-0032120,N.Sterling,JAX,JAX,2016,TE,NA,51,NA,8,8,8,7.47,0,NA,NA,NA,0,0.125,4.66,7.19,71.667,-1.59,0.714,0.4666666666666667,NA,NA,NA,0,0.3392857142857143,1,0.2833333333333333,0.7666666666666667,0.9333333333333333,0.13333333333333333,33,54,54,54,59,38,1,44,15,4,53
00-0032214,T.Kroft,BUF,BUF,2020,TE,10,52,0.2587,8,8,8,8.55,3,0.042,119,12,0.6,0.062,5.2,10.17,80,-0.67,0.5,0.4827586206896552,0.6785714285714286,0.07142857142857142,0.08928571428571429,0.9473684210526315,0.07017543859649122,1,0.9137931034482759,0.8620689655172413,0.543859649122807,0.08620689655172414,31,19,53,52,4,54,1,6,7,21,54
00-0033896,A.Shaheen,MIA,MIA,2021,TE,12,52,0.2253,8,8,8,2.79,0,0.0336,110,12,0,0.125,4.65,3.73,80,-0.97,0.6,0.390625,0,0.05263157894736842,0.07017543859649122,0,0.3333333333333333,0.9375,0.125,0.8125,0.8852459016393442,0.125,40,52,55,54,58,41,5,57,11,8,57
00-0034364,J.Akins,CLE,CLE,2023,TE,17,52,0.1909,8,8,8,-1.04,0,0.0345,132,15,NA,0.043,3.83,4.29,50,-0.38,0.6,0.23728813559322035,0,0.10714285714285714,0.05357142857142857,NA,0,0.7288135593220338,0.13559322033898305,0.03389830508474576,0.9298245614035088,0.1864406779661017,46,54,51,54,60,58,17,52,58,5,49
00-0034073,R.Dwelley,SF,SF,2019,TE,16,52,0.1769,8,8,8,3.83,2,0.0426,91,15,0.667,0.045,3.39,5.43,61.429,-0.98,0.667,0.3387096774193548,0.18518518518518517,0.05555555555555555,0,0.9827586206896551,0.01639344262295082,0.6451612903225806,0.1935483870967742,0.3387096774193548,0.9193548387096774,0.03225806451612903,42,43,52,55,2,61,23,51,42,5,61
00-0033858,J.Smith,TEN,TEN,2017,TE,16,52,0.1267,8,8,8,-4.71,2,0.0566,157,18,0,0.067,2.81,2.73,70,-1.38,0,0.11475409836065574,0.2830188679245283,0.16981132075471697,0.11320754716981132,0,0.03333333333333333,0.4262295081967213,0.01639344262295082,0.7540983606557377,0,0.01639344262295082,55,39,45,48,56,59,36,61,16,59,61
00-0038129,C.Otton,TB,TB,2022,TE,NA,52,NA,8,8,8,4.97,2,NA,NA,NA,0.125,0.108,3.39,5.57,61.271,0.81,0.429,0.5692307692307692,NA,NA,NA,0.24193548387096775,0.18032786885245902,0.4153846153846154,0.26153846153846155,0.3230769230769231,0.609375,0.7538461538461538,29,55,55,55,48,51,39,49,45,25,17
00-0031744,M.LaCosse,DEN,DEN,2018,TE,NA,52,NA,8,8,8,8.19,1,NA,NA,NA,0.167,0.081,4.3,5.11,69.722,0.16,0.2,0.45614035087719296,NA,NA,NA,0.30357142857142855,0.05263157894736842,0.9122807017543859,0.14035087719298245,0.6140350877192983,0.07142857142857142,0.3508771929824561,32,52,52,52,39,55,6,50,23,53,38
00-0032098,D.Brown,CHI,CHI,2016,TE,6,52,NA,8,8,8,7.11,1,0.0939,124,16,0.2,NA,4.08,4.43,100,-0.88,0.714,0.45,0.4583333333333333,0.3541666666666667,0.2916666666666667,0.3620689655172414,NA,0.95,0.03333333333333333,0.9666666666666667,0.9333333333333333,0.3,34,27,32,35,38,59,4,59,3,3,43
00-0034613,T.Hudson,CIN,CIN,2024,TE,NA,52,NA,8,8,8,5.38,1,NA,NA,NA,0.2,0.042,5.84,2.32,85.714,0.22,0.4,0.3392857142857143,NA,NA,NA,0.41818181818181815,0.018518518518518517,1,0.05357142857142857,0.9821428571428571,0.4074074074074074,0.375,38,54,54,54,33,54,1,54,2,29,36
00-0034270,T.Conklin,MIN,MIN,2020,TE,16,53,0.2586,8,8,8,7.92,1,0.0465,194,19,1,0.154,4.17,2.86,72.222,-1.7,0.667,0.4482758620689655,0.05357142857142857,0.08928571428571429,0.10714285714285714,1,0.5263157894736842,0.896551724137931,0.034482758620689655,0.6551724137931034,0.8421052631578947,0.017241379310344827,33,50,52,51,1,28,7,57,21,7,58
00-0032227,J.Heuerman,DEN,DEN,2019,TE,14,53,0.1746,8,8,8,3.9,1,0.0417,114,14,0.25,0.05,2.5,4.62,70,-0.61,0.8,0.3709677419354839,0.12962962962962962,0.037037037037037035,0.018518518518518517,0.41379310344827586,0.03278688524590164,0.14516129032258066,0.0967741935483871,0.6129032258064516,0.9838709677419355,0.0967741935483871,40,48,53,54,34,60,54,57,25,2,57
00-0033879,O.Howard,TB,TB,2021,TE,17,53,0.1647,8,8,8,3.82,1,0.0279,135,14,0.5,0.095,4.24,3.59,85.714,-0.49,0,0.421875,0.14035087719298245,0.03508771929824561,0.05263157894736842,0.8709677419354839,0.2,0.875,0.109375,0.9375,0,0.1875,38,48,56,55,9,49,9,58,5,57,53
00-0036232,H.Bryant,CLE,CLE,2023,TE,17,53,0.1129,8,8,8,-4.13,4,0.03,81,13,0.6,0.05,2.82,7.17,83.333,-0.08,0,0.13559322033898305,0.6785714285714286,0.07142857142857142,0,0.9473684210526315,0.03508771929824561,0.1016949152542373,0.6949152542372882,0.9491525423728814,0,0.3389830508474576,52,19,53,57,4,56,54,19,4,58,40
00-0030216,J.Hill,NO,NO,2017,TE,16,53,0.0502,8,8,8,-13.82,1,0.0398,125,16,0.167,0.091,2.51,6.21,50,-2.04,0,0.01639344262295082,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.2711864406779661,0.11666666666666667,0.19672131147540983,0.22950819672131148,0.11475409836065574,0,0,61,49,50,52,44,53,50,48,54,61,62
00-0036332,J.Deguara,GB,GB,2022,TE,17,53,NA,8,8,8,3.47,0,0.0252,114,13,0,0.133,4.04,5.8,100,-0.92,NA,0.49230769230769234,0,0.0425531914893617,0.0425531914893617,0,0.39344262295081966,0.7538461538461538,0.3384615384615385,0.9692307692307692,NA,0.1076923076923077,34,44,46,46,60,38,17,44,1,66,59
00-0021547,A.Gates,LAC,LAC,2018,TE,NA,53,NA,8,8,8,5.8,3,NA,NA,NA,0.167,0.167,2.28,8.32,66.025,-0.87,0.5,0.42105263157894735,NA,NA,NA,0.30357142857142855,0.49122807017543857,0.017543859649122806,0.5789473684210527,0.47368421052631576,0.6785714285714286,0.07017543859649122,34,53,53,53,40,30,57,25,31,15,54
00-0028903,G.Celek,SF,SF,2016,TE,NA,53,NA,8,8,8,6.74,3,NA,NA,NA,0.6,0.2,2.61,9,55.857,-0.45,0.714,0.4,NA,NA,NA,0.9655172413793104,0.7678571428571429,0.36666666666666664,0.6833333333333333,0.18333333333333332,0.9333333333333333,0.5333333333333333,37,55,55,55,3,12,39,20,50,5,29
00-0033110,T.Higbee,LA,LA,2024,TE,NA,53,NA,8,8,8,4.96,2,NA,NA,NA,0.333,0.083,3.9,2.91,80.476,0.88,0.4,0.2857142857142857,NA,NA,NA,0.6727272727272727,0.2037037037037037,0.625,0.10714285714285714,0.8035714285714286,0.4074074074074074,0.7321428571428571,41,55,55,55,19,43,22,51,12,31,16
00-0033439,P.Brown,HOU,HOU,2020,TE,13,54,0.2217,8,8,8,10.92,2,0.033,163,14,0.5,0.25,2.75,6.89,100,-0.15,0,0.5344827586206896,0.35714285714285715,0.03571428571428571,0.125,0.8245614035087719,0.8947368421052632,0.29310344827586204,0.25862068965517243,0.9827586206896551,0,0.2413793103448276,28,37,55,50,11,7,42,44,1,57,45
00-0032135,J.James,DET,DET,2019,TE,16,54,0.1686,8,8,8,0.48,0,0.0441,142,16,0,0.074,4.19,6.16,60,-1.42,0.5,0.20967741935483872,0,0.09259259259259259,0.05555555555555555,0,0.09836065573770492,0.8709677419354839,0.3225806451612903,0.25806451612903225,0.6612903225806451,0.016129032258064516,50,55,50,52,59,56,9,43,47,19,62
00-0035249,J.Oliver,BAL,BAL,2021,TE,13,54,0.1494,8,8,8,-3.33,0,0.0269,66,9,0,0.067,4.1,13.04,40,0.92,0,0.15625,0,0.017543859649122806,0.017543859649122806,0,0.016666666666666666,0.828125,1,0.03125,0,0.75,55,55,57,57,59,60,12,1,62,61,17
00-0027061,J.Cook,LV,LV,2017,TE,NA,54,NA,8,8,8,28.48,3,NA,NA,NA,0,0.209,2.65,8.88,61.659,0.01,0.48,0.9508196721311475,NA,NA,NA,0,0.8333333333333334,0.29508196721311475,0.639344262295082,0.45901639344262296,0.6666666666666666,0.4098360655737705,4,55,55,55,58,11,44,23,34,21,37
00-0034613,T.Hudson,CIN,CIN,2023,TE,NA,54,NA,8,8,8,12.27,2,NA,NA,NA,0.333,0.12,3.12,5.2,77.762,0.16,0.579,0.6440677966101694,NA,NA,NA,0.7192982456140351,0.3157894736842105,0.23728813559322035,0.288135593220339,0.7966101694915254,0.8596491228070176,0.4745762711864407,22,58,58,58,17,40,46,43,13,9,32
00-0036534,S.Zylstra,DET,DET,2022,TE,NA,54,NA,8,8,8,3.44,4,NA,NA,NA,1,NA,2.79,8.48,83.333,-0.02,0.167,0.47692307692307695,NA,NA,NA,0.9516129032258065,NA,0.13846153846153847,0.7846153846153846,0.9230769230769231,0.109375,0.3384615384615385,35,56,56,56,3,63,57,15,5,53,44
00-0030514,M.Rivera,LV,LV,2016,TE,NA,54,NA,8,8,8,5.92,1,NA,NA,NA,0.25,0.2,3.13,8.85,66.667,-1.49,0.6,0.38333333333333336,NA,NA,NA,0.4827586206896552,0.7678571428571429,0.7333333333333333,0.6666666666666666,0.5,0.7833333333333333,0.15,38,56,56,56,31,14,17,21,31,13,52
00-0032634,D.Grinnage,JAX,JAX,2018,TE,NA,54,NA,8,8,8,2.49,0,NA,NA,NA,0,0.125,3.28,10.66,60,-0.27,0.5,0.3508771929824561,NA,NA,NA,0,0.22807017543859648,0.5614035087719298,0.9122807017543859,0.14035087719298245,0.6785714285714286,0.17543859649122806,38,54,54,54,53,45,26,6,49,19,48
00-0036754,B.Wright,DET,DET,2024,TE,17,54,NA,8,8,8,3.08,2,0.0275,100,13,0.4,0.062,4.66,4.72,80,0.06,NA,0.19642857142857142,0.34615384615384615,0.09615384615384616,0.038461538461538464,0.8,0.05555555555555555,0.875,0.23214285714285715,0.7321428571428571,NA,0.32142857142857145,46,35,48,51,12,52,8,44,13,57,39
00-0030470,V.McDonald,PIT,PIT,2020,TE,14,55,0.1939,8,8,8,-2.9,0,0.0344,99,15,0,0.05,4.01,0.85,83.333,1.21,0.25,0.10344827586206896,0,0.05357142857142857,0.03571428571428571,0,0.017543859649122806,0.8448275862068966,0,0.9137931034482759,0.05263157894736842,0.8793103448275862,53,57,54,55,56,57,10,59,6,53,8
00-0034365,I.Thomas,CAR,CAR,2021,TE,17,55,0.1354,8,8,8,-15.78,1,0.0459,188,18,0.25,0.133,4.62,7.12,80,-0.83,0,0,0.14035087719298245,0.08771929824561403,0.10526315789473684,0.4838709677419355,0.4,0.921875,0.59375,0.8125,0,0.140625,65,50,53,52,33,37,6,27,8,58,56
00-0034365,I.Thomas,CAR,CAR,2019,TE,16,55,0.1325,8,8,8,-3.89,1,0.0434,136,16,0.5,0.067,2.76,9.07,35,1.1,0,0.06451612903225806,0.09259259259259259,0.07407407407407407,0.037037037037037035,0.8275862068965517,0.06557377049180328,0.25806451612903225,0.7096774193548387,0,0,0.7419354838709677,59,50,51,53,11,58,47,19,63,63,17
00-0028903,G.Celek,SF,SF,2017,TE,NA,55,NA,8,8,8,11.81,4,NA,NA,NA,0.5,0.212,4.01,7.61,66.667,5.89,0.375,0.7213114754098361,NA,NA,NA,0.847457627118644,0.85,0.9016393442622951,0.47540983606557374,0.6065573770491803,0.5,1,18,56,56,56,10,10,7,33,25,31,1
00-0034613,T.Hudson,NYG,NYG,2022,TE,NA,55,NA,8,8,8,2.85,0,NA,NA,NA,NA,0.333,4.51,5.73,60,0.62,0.429,0.4307692307692308,NA,NA,NA,NA,0.9836065573770492,0.8923076923076924,0.27692307692307694,0.2153846153846154,0.609375,0.676923076923077,38,57,57,57,64,2,8,48,50,26,22
00-0036887,L.Farrell,JAX,JAX,2023,TE,17,55,NA,8,8,8,8.01,0,0.0226,155,13,0,0.2,3.19,4.84,60,3.95,NA,0.4067796610169492,0,0.017857142857142856,0.10714285714285714,0,0.8771929824561403,0.288135593220339,0.1864406779661017,0.15254237288135594,NA,1,36,52,56,51,56,8,43,49,49,59,1
00-0031418,A.Seferian-Jenkins,TB,TB,2016,TE,NA,55,NA,8,8,8,4.78,1,NA,NA,NA,NA,0.15,1.22,10.77,40,-2.13,0.5,0.3333333333333333,NA,NA,NA,NA,0.5,0,0.85,0.03333333333333333,0.5,0.03333333333333333,41,57,57,57,61,29,61,10,58,31,59
00-0032599,J.Perkins,PHI,PHI,2018,TE,NA,55,NA,8,8,8,-3.28,0,NA,NA,NA,0,0.091,2.43,8.89,66.667,0.83,NA,0.17543859649122806,NA,NA,NA,0,0.12280701754385964,0.10526315789473684,0.7368421052631579,0.49122807017543857,NA,0.6842105263157895,48,55,55,55,54,51,52,16,30,58,19
00-0039530,B.Spann-Ford,DAL,DAL,2024,TE,NA,55,NA,8,8,8,1.33,0,NA,NA,NA,0,0.143,5.6,4.24,80,-0.56,1,0.16071428571428573,NA,NA,NA,0,0.5,0.9821428571428571,0.16071428571428573,0.7321428571428571,1,0.125,48,56,56,56,55,28,2,48,15,1,50
00-0034365,I.Thomas,CAR,CAR,2020,TE,16,56,0.1482,8,8,8,-5.5,1,0.0529,145,20,0.2,0.065,2.22,9.13,40,-0.43,0.556,0.05172413793103448,0.05357142857142857,0.17857142857142858,0.05357142857142857,0.22807017543859648,0.08771929824561403,0.08620689655172414,0.7758620689655172,0.034482758620689655,0.7017543859649122,0.15517241379310345,56,53,47,54,45,53,54,14,56,18,50
00-0031610,D.Waller,LV,LV,2019,TE,NA,56,NA,8,8,8,46.6,4,NA,NA,NA,0.273,0.248,3.06,7.27,74.813,1.34,0.458,0.967741935483871,NA,NA,NA,0.5517241379310345,0.9016393442622951,0.4032258064516129,0.46774193548387094,0.7096774193548387,0.6129032258064516,0.7741935483870968,3,56,56,56,27,7,38,34,19,25,15
00-0031558,M.Williams,ARI,ARI,2021,TE,5,56,NA,8,8,8,15.07,1,0.0971,193,16,1,0.235,4.5,4.58,100,2.45,NA,0.765625,0.5263157894736842,0.47368421052631576,0.7543859649122807,0.967741935483871,0.9,0.890625,0.1875,0.984375,NA,0.984375,16,28,31,15,1,7,8,53,1,63,2
00-0033043,A.Traylor,DEN,DEN,2017,TE,NA,56,NA,8,8,8,4.32,0,NA,NA,NA,0,0.077,2.45,6.5,80,0.64,1,0.5081967213114754,NA,NA,NA,0,0.08333333333333333,0.16393442622950818,0.29508196721311475,0.9016393442622951,1,0.6557377049180327,31,57,57,57,59,56,52,44,6,1,22
00-0038046,C.Kolar,BAL,BAL,2022,TE,NA,56,NA,8,8,8,2.57,0,NA,NA,NA,0,0.167,2.15,8.05,66.667,0.94,0.667,0.4153846153846154,NA,NA,NA,0,0.6229508196721312,0.046153846153846156,0.7230769230769231,0.46153846153846156,0.921875,0.8307692307692308,39,58,58,58,63,24,63,19,34,6,12
00-0034270,T.Conklin,NYJ,NYJ,2023,TE,NA,56,NA,8,8,8,6.41,0,NA,NA,NA,0,0.138,3.53,6.69,73.415,0.3,0.353,0.3559322033898305,NA,NA,NA,0,0.45614035087719296,0.4915254237288136,0.576271186440678,0.576271186440678,0.2982456140350877,0.576271186440678,39,59,59,59,58,32,31,26,26,41,26
00-0027135,B.Myers,TB,TB,2016,TE,16,56,NA,8,8,8,3.05,1,0.0242,61,7,0.167,NA,1.82,12.34,33.333,0.58,1,0.26666666666666666,0.0625,0,0,0.27586206896551724,NA,0.08333333333333333,0.95,0.016666666666666666,1,0.9166666666666666,45,44,49,49,43,61,56,4,60,1,6
