fantasy_player_id,fantasy_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,rbTier,tier,totalEPA,totalTD,run_share,YPG,EPA_rank,td_rank,run_rank,YPG_rank,tgt_share,conversion,explosive_rate,third_down_rate,avg_eff,avg_RYOE_perAtt,tgt_rank,third_rank,conversion_rank,explosive_rank,RYOE_rank,eff_rank,EPA_rank_num,td_rank_num,run_rank_num,tgt_rank_num,YPG_rank_num,third_rank_num,conversion_rank_num,explosive_rank_num,RYOE_rank_num,eff_rank_num
00-0039021,Unknown,CHI,CHI,2024,RB,13,73,0,8,8,2.16,6,0.1571,11.5,0.7261904761904762,0.6578947368421053,0.17105263157894737,0.06578947368421052,0.036968576709796676,0.429,NA,0.5384615384615384,3.7926121212121213,-0.2008586129889199,0.34210526315789475,0.47619047619047616,1,NA,0.34523809523809523,0.7023809523809523,24,27,64,51,72,45,1,75,56,26
00-0034816,Unknown,TB,TB,2018,RB,8,73,0,8,8,-3.22,1,0.11,5.5,0.5795454545454546,0.11428571428571428,0.05714285714285714,0,0.02313624678663239,0.2,NA,NA,5.123793103448276,-0.6235493119692862,0.08571428571428572,NA,0.6,NA,0.20454545454545456,0.13636363636363635,38,60,66,64,70,86,34,79,70,76
00-0034109,P.Lindsay,IND,IND,2022,RB,NA,73,0,8,8,-3.28,0,0,0,0.5217391304347826,NA,NA,NA,NA,0,0.0625,NA,3.9515000000000002,-1.6464937939224327,NA,NA,0,0.7341772151898734,0.043478260869565216,0.5869565217391305,45,77,77,77,77,93,89,22,89,39
00-0029854,C.Anderson,DEN,DEN,2016,RB,NA,73,0,8,8,-15.45,5,0,0,0.22580645161290322,NA,NA,NA,NA,0.174,0.02727272727272727,0.26666666666666666,4.363248650369971,NA,NA,0.1348314606741573,0.6521739130434783,0.21428571428571427,NA,0.4838709677419355,73,89,89,89,89,78,33,67,67,49
00-0032780,Jo.Howard,CHI,CHI,2017,RB,16,73,0,8,8,-22.78,9,0.6603,70.1,0.18181818181818182,0.8309859154929577,0.8873239436619719,0.8732394366197183,0.0625,0.25,0.05434782608695652,0.5789473684210527,4.894252550815702,NA,0.39436619718309857,0.6206896551724138,0.8160919540229885,0.7160493827160493,NA,0.3409090909090909,73,13,9,44,10,34,16,24,24,59
00-0030496,L.Bell,KC,KC,2020,RB,9,74,0.3195,8,8,-6.97,1,0.3214,26.9,0.36666666666666664,0.19387755102040816,0.4387755102040816,0.3163265306122449,0.043037974683544304,0.077,0.036585365853658534,0.25,4.291329749103943,-0.28222836020913195,0.3163265306122449,0.1391304347826087,0.20512820512820512,0.3173076923076923,0.35,0.2916666666666667,77,80,56,68,67,99,93,72,78,85
00-0032426,A.Collins,SEA,SEA,2021,RB,11,74,0.3161,8,8,-13.52,2,0.4481,37.4,0.21904761904761905,0.28888888888888886,0.5888888888888889,0.45555555555555555,0.028169014084507043,0.154,0.018518518518518517,0.2857142857142857,3.975150970690996,-0.9081583045456803,0.16666666666666666,0.18811881188118812,0.47619047619047616,0.07777777777777778,0.08571428571428572,0.6,83,65,38,76,50,83,56,84,97,43
00-0028087,D.Lewis,TEN,TEN,2019,RB,16,74,0.2438,8,8,-17.91,1,0.1262,13.1,0.23469387755102042,0.08641975308641975,0.04938271604938271,0.08641975308641975,0.064,0,0.037037037037037035,0.42857142857142855,3.572352941176471,0.06103644134070692,0.5308641975308642,0.3333333333333333,0,0.19101123595505617,0.4387755102040816,0.8571428571428571,76,75,78,39,75,63,86,73,56,15
00-0036493,Unknown,NYG,NYG,2023,RB,NA,74,0,8,8,-0.75,0,0,0,0.7727272727272727,NA,NA,NA,NA,NA,NA,0,10.405714285714286,-1.4945814941178133,NA,0,NA,NA,0.045454545454545456,0,21,82,82,82,82,85,89,89,85,89
00-0037617,Unknown,LAC,LAC,2024,RB,14,74,0,8,8,1.38,3,0.0766,6.4,0.7142857142857143,0.3157894736842105,0.039473684210526314,0,0.005415162454873646,0.154,NA,0.6923076923076923,4.720606060606061,-0.7610888872594751,0.013157894736842105,0.8452380952380952,0.4939759036144578,NA,0.20238095238095238,0.2619047619047619,25,52,74,76,77,14,42,77,68,63
00-0030465,Unknown,NE,NE,2018,RB,NA,74,0,8,8,-4.14,0,0,0,0.5568181818181818,NA,NA,NA,NA,0,NA,NA,4.683055555555555,-0.5564775313973698,NA,NA,0,NA,0.23863636363636365,0.2840909090909091,40,77,77,77,77,89,86,87,67,63
00-0036096,Unknown,NE,NE,2022,RB,NA,74,0,8,8,-4.6,0,0,0,0.4891304347826087,NA,NA,NA,NA,0,NA,0,12.815555555555557,-1.8565195993063135,NA,0,0,NA,0.03260869565217391,0,48,78,78,78,78,91,88,90,90,93
00-0031569,J.Langford,CHI,CHI,2016,RB,12,74,0,8,8,-17.78,4,0.2175,16.7,0.21505376344086022,0.5555555555555556,0.25396825396825395,0.031746031746031744,0.06323185011709602,0.444,0.04838709677419355,0.6666666666666666,5.730783529336161,NA,0.36507936507936506,0.8089887640449438,0.9891304347826086,0.5119047619047619,NA,0.0967741935483871,74,29,48,41,62,14,2,42,42,85
00-0029854,C.Anderson,DEN,DEN,2017,RB,NA,74,0,8,8,-23.91,4,0,0,0.17045454545454544,NA,NA,NA,NA,0.08,0.036734693877551024,0.6153846153846154,3.7518164701137966,NA,NA,0.7126436781609196,0.2988505747126437,0.41975308641975306,NA,0.8068181818181818,74,85,85,85,85,26,62,48,48,18
00-0034414,B.Scott,PHI,PHI,2020,RB,16,75,0.3189,8,8,-5.12,2,0.1966,23.4,0.45,0.20408163265306123,0.1836734693877551,0.20408163265306123,0.05389221556886228,0,0.05,0.5,4.006000477783086,-1.3540483030973387,0.46938775510204084,0.3652173913043478,0,0.5961538461538461,0.075,0.44166666666666665,67,78,81,53,79,70,112,43,112,68
00-0034972,A.Mattison,MIN,MIN,2021,RB,16,75,0.305,8,8,-28.7,4,0.3285,30.7,0.08571428571428572,0.3888888888888889,0.4111111111111111,0.32222222222222224,0.06446280991735537,0.094,0.02962962962962963,0.5,4.978308655182793,-0.6929360732713137,0.4888888888888889,0.3564356435643564,0.24761904761904763,0.25555555555555554,0.18095238095238095,0.11428571428571428,97,56,54,47,62,60,79,68,87,94
00-0034975,J.Hill,BAL,BAL,2019,RB,16,75,0.2191,8,8,-3.07,2,0.1009,14.1,0.5918367346938775,0.13580246913580246,0.037037037037037035,0.1111111111111111,0.032119914346895075,0.2,0.017241379310344827,0.3333333333333333,4.31923076923077,-0.6244714489514742,0.25925925925925924,0.22580645161290322,0.6288659793814433,0.06741573033707865,0.17346938775510204,0.3469387755102041,41,70,79,61,73,72,37,84,82,65
00-0036269,Unknown,KC,KC,2023,RB,5,75,0,8,8,-2.54,0,0.193,15.4,0.7159090909090909,0,0.2597402597402597,0.11688311688311688,0.028089887640449437,0,NA,0.5,4.344626865671643,-0.2738137995035572,0.19480519480519481,0.47674418604651164,0,NA,0.36363636363636365,0.3977272727272727,26,73,58,63,69,40,74,80,57,54
00-0036906,Unknown,CHI,CHI,2024,RB,NA,75,0,8,8,1.36,1,0,0,0.7023809523809523,NA,NA,NA,NA,0.143,NA,0.6,3.431014492753623,-1.421274032587703,NA,0.6428571428571429,0.3855421686746988,NA,0.03571428571428571,0.8690476190476191,26,79,79,79,79,31,48,79,82,12
00-0025399,M.Lynch,LV,LV,2018,RB,NA,75,0,8,8,-4.16,3,0,0,0.5340909090909091,NA,NA,NA,NA,0.2,0.022222222222222223,0.5714285714285714,4.368050400539381,-0.051408433988013064,NA,0.7380952380952381,0.6,0.05263157894736842,0.5113636363636364,0.42045454545454547,42,78,78,78,78,23,31,73,44,52
00-0036650,Unknown,LAC,LAC,2022,RB,NA,75,0,8,8,-5.71,0,0,0,0.4782608695652174,NA,NA,NA,NA,NA,NA,0,10.502666666666668,-1.4252486685983434,NA,0,NA,NA,0.07608695652173914,0.010869565217391304,49,79,79,79,79,92,93,93,86,92
00-0026373,J.Forsett,DEN,DEN,2016,RB,4,75,0,8,8,-18.39,1,0.5513,38.8,0.20430107526881722,0.3968253968253968,0.7142857142857143,0.5873015873015873,0.05917159763313609,0.143,0.011494252873563218,0.25,5.185321743116011,NA,0.3492063492063492,0.07865168539325842,0.3695652173913043,0.023809523809523808,NA,0.13978494623655913,75,39,19,42,27,79,56,83,83,79
00-0031897,T.Rawls,SEA,SEA,2017,RB,NA,75,0,8,8,-24.32,0,0,0,0.1590909090909091,NA,NA,NA,NA,0,0.034482758620689655,0.6,5.568981481481481,NA,NA,0.632183908045977,0,0.4074074074074074,NA,0.13636363636363635,75,86,86,86,86,32,76,49,49,77
00-0031376,J.McKinnon,SF,SF,2020,RB,15,76,0.3163,8,8,-20.93,6,0.1893,21.3,0.08333333333333333,0.6224489795918368,0.15306122448979592,0.15306122448979592,0.07679738562091504,0.294,0.06172839506172839,0.3333333333333333,5.681477886148939,-0.6017203359444301,0.6224489795918368,0.1826086956521739,0.7606837606837606,0.6923076923076923,0.25,0.11666666666666667,111,38,84,38,84,93,29,33,91,107
00-0032063,M.Davis,ATL,ATL,2021,RB,17,76,0.3001,8,8,-41.02,4,0.3594,29.6,0,0.37777777777777777,0.45555555555555555,0.28888888888888886,0.09446254071661238,0.15,0.021739130434782608,0.5714285714285714,5.787418855961441,-0.49122225181744317,0.6888888888888889,0.5247524752475248,0.45714285714285713,0.1111111111111111,0.2571428571428571,0.06666666666666667,106,57,50,29,65,49,57,81,79,99
00-0028064,B.Powell,NYJ,NYJ,2019,RB,13,76,0.2177,8,8,-12.98,0,0.196,17.6,0.30612244897959184,0,0.18518518518518517,0.13580246913580246,0.02608695652173913,0,0.01694915254237288,0.25,2.8932432432432433,-0.1650845958254561,0.19753086419753085,0.16129032258064516,0,0.056179775280898875,0.35714285714285715,0.9489795918367347,69,81,67,66,71,79,88,85,64,6
00-0036414,Unknown,LA,LA,2023,RB,NA,76,0,8,8,-2.7,1,0,0,0.6931818181818182,NA,NA,NA,NA,0.286,NA,0.3333333333333333,8.5284872080089,-1.3213003093194455,NA,0.19767441860465115,0.8928571428571429,NA,0.09090909090909091,0.022727272727272728,28,83,83,83,83,69,10,76,81,87
00-0036924,Unknown,ARI,ARI,2024,RB,NA,76,0,8,8,0.48,1,0,0,0.6904761904761905,NA,NA,NA,NA,0.143,NA,0.5,4.6438837209302335,-0.814320091822544,NA,0.36904761904761907,0.3855421686746988,NA,0.16666666666666666,0.30952380952380953,27,80,80,80,80,54,49,80,71,59
00-0029854,C.Anderson,CAR,CAR,2018,RB,NA,76,0,8,8,-4.85,1,0,0,0.5113636363636364,NA,NA,NA,NA,0.154,0.04477611940298507,0.4,3.2068200129674134,0.6879583856587563,NA,0.3333333333333333,0.4470588235294118,0.3815789473684211,0.8181818181818182,0.9545454545454546,44,79,79,79,79,57,48,48,17,5
00-0037840,K.Williams,LA,LA,2022,RB,NA,76,0,8,8,-5.93,0,0,0,0.45652173913043476,NA,NA,NA,NA,NA,0.02857142857142857,0.5714285714285714,4.582,-2.759454163940426,NA,0.6373626373626373,NA,0.12658227848101267,0.021739130434782608,0.1956521739130435,51,80,80,80,80,34,91,70,91,75
00-0027325,L.Blount,NE,NE,2016,RB,NA,76,0,8,8,-19.65,18,0,0,0.1935483870967742,NA,NA,NA,NA,0.225,0.04013377926421405,0.5,4.544070477041138,NA,NA,0.48314606741573035,0.782608695652174,0.40476190476190477,NA,0.3870967741935484,76,90,90,90,90,44,21,51,51,58
00-0033526,S.Perine,WAS,WAS,2017,RB,13,76,0,8,8,-26.28,2,0.4464,46.4,0.14772727272727273,0.2112676056338028,0.647887323943662,0.6901408450704225,0.04130808950086059,0.042,0.022857142857142857,0.125,4.8162853910407915,NA,0.2535211267605634,0.11494252873563218,0.1724137931034483,0.1111111111111111,NA,0.38636363636363635,76,57,26,54,23,77,73,73,73,55
00-0027966,M.Ingram,BAL,BAL,2020,RB,11,77,0.3133,8,8,-5.53,2,0.2022,27.2,0.4083333333333333,0.2653061224489796,0.19387755102040816,0.336734693877551,0.026058631921824105,0.083,0.041666666666666664,0.5,4.1786085904416215,-0.7210410010180174,0.11224489795918367,0.3652173913043478,0.23931623931623933,0.40384615384615385,0.18333333333333332,0.36666666666666664,72,71,80,88,66,67,88,63,99,77
00-0034115,J.Wilson,SF,SF,2021,RB,9,77,0.292,8,8,-11.33,2,0.2743,32.7,0.3238095238095238,0.34444444444444444,0.28888888888888886,0.34444444444444444,0.02973977695167286,0.2,0.02531645569620253,0.4,4.843636623376623,-0.544272358587405,0.18888888888888888,0.297029702970297,0.7238095238095238,0.17777777777777778,0.21904761904761905,0.1523809523809524,72,60,65,74,60,72,28,75,83,90
00-0035268,R.Armstead,JAX,JAX,2019,RB,14,77,0.1493,8,8,-6.57,2,0.0926,7.7,0.4387755102040816,0.1728395061728395,0.012345679012345678,0,0.03761755485893417,0,0.02857142857142857,0,4.3612121212121195,-1.0849162550341063,0.3333333333333333,0,0,0.1348314606741573,0.09183673469387756,0.32653061224489793,56,67,81,55,82,88,90,78,90,67
00-0037509,S.McCormick,LV,LV,2024,RB,NA,77,0,8,8,-0.45,0,0,0,0.6666666666666666,NA,NA,NA,NA,0,0.07692307692307693,0.6666666666666666,3.231420272435898,1.1353966579251478,NA,0.7738095238095238,0,0.9178082191780822,0.8571428571428571,0.9166666666666666,29,81,81,81,81,20,77,7,13,8
00-0035860,Unknown,ARI,ARI,2023,RB,NA,77,0,8,8,-3.12,0,0,0,0.6477272727272727,NA,NA,NA,NA,NA,NA,0.6,4.657647058823529,-0.8019557678444933,NA,0.7790697674418605,NA,NA,0.14772727272727273,0.3068181818181818,32,84,84,84,84,20,86,86,76,62
00-0034816,Unknown,TB,TB,2018,RB,8,77,0,8,8,-6.53,0,0.11,5.5,0.4659090909090909,0,0.05714285714285714,0,0.02313624678663239,0.2,NA,NA,5.123793103448276,-0.6235493119692862,0.08571428571428572,NA,0.6,NA,0.20454545454545456,0.13636363636363635,48,69,67,65,71,87,35,80,71,77
00-0037617,Unknown,TEN,TEN,2022,RB,NA,77,0,8,8,-6.09,0,0,0,0.44565217391304346,NA,NA,NA,NA,NA,NA,0.4,4.869750000000001,-1.6332813757892382,NA,0.2857142857142857,NA,NA,0.05434782608695652,0.13043478260869565,52,81,81,81,81,66,92,92,88,81
00-0031375,T.West,BAL,BAL,2016,RB,16,77,0,8,8,-19.89,6,0.5437,48.4,0.1827956989247312,0.6190476190476191,0.6984126984126984,0.6666666666666666,0.06346967559943582,0.167,0.06217616580310881,0.5384615384615384,4.610723181193258,NA,0.38095238095238093,0.6629213483146067,0.5760869565217391,0.6190476190476191,NA,0.3333333333333333,77,23,20,40,22,31,36,33,33,63
00-0033556,T.Cohen,CHI,CHI,2017,RB,16,77,0,8,8,-27.34,3,0.2081,23.1,0.13636363636363635,0.22535211267605634,0.14084507042253522,0.23943661971830985,0.138671875,0.222,0.08045977011494253,0,5.308994423510049,NA,0.8591549295774648,0,0.7586206896551724,0.9506172839506173,NA,0.19318181818181818,77,56,62,11,55,84,22,5,5,72
00-0031806,M.Brown,LA,LA,2020,RB,16,78,0.3117,8,8,-14.21,5,0.2215,26.2,0.2,0.4897959183673469,0.2653061224489796,0.29591836734693877,0.05374592833876222,0.263,0.009900990099009901,0.39285714285714285,3.7945528832485382,-0.41463825029966583,0.45918367346938777,0.2782608695652174,0.7094017094017094,0.009615384615384616,0.30833333333333335,0.6,97,51,73,54,70,84,35,104,84,49
00-0030874,D.Williams,CHI,CHI,2021,RB,12,78,0.2244,8,8,-6.85,3,0.1173,13.7,0.4380952380952381,0.3888888888888889,0.06666666666666667,0.06666666666666667,0.05542168674698795,0.25,0.025,0.25,4.36984375,-1.163129556802045,0.4,0.1188118811881188,0.8571428571428571,0.14444444444444443,0.05714285714285714,0.3047619047619048,60,55,85,55,85,87,16,77,100,74
00-0035537,T.Johnson,DET,DET,2019,RB,16,78,0.1142,8,8,-18.98,0,0.1579,17.1,0.19387755102040816,0,0.12345679012345678,0.12345679012345678,0.05065359477124183,0,0.031746031746031744,0,5.204827586206897,-1.1809223815795762,0.4444444444444444,0,0,0.14606741573033707,0.061224489795918366,0.10204081632653061,80,82,72,46,72,85,89,77,93,89
00-0032144,M.Gordon,BAL,BAL,2023,RB,4,78,0,8,8,-3.96,1,0.2097,20.2,0.625,0.45454545454545453,0.3246753246753247,0.23376623376623376,0.026785714285714284,0.167,0.07692307692307693,NA,3.6475000000000004,-1.6410852420022735,0.18181818181818182,NA,0.6190476190476191,0.9324324324324325,0.03409090909090909,0.8068181818181818,34,43,53,64,60,88,33,6,86,18
00-0038454,Unknown,BAL,BAL,2024,RB,4,78,0,8,8,-4.06,0,0.0962,7.5,0.5952380952380952,0,0.06578947368421052,0.02631578947368421,0.007042253521126761,NA,NA,0,7.1515,-1.9306052298930099,0.02631578947368421,0,NA,NA,0.011904761904761904,0.03571428571428571,35,72,72,75,75,84,85,85,84,82
00-0034808,Unknown,LA,LA,2018,RB,NA,78,0,8,8,-6.58,0,0,0,0.45454545454545453,NA,NA,NA,NA,0,NA,0.5,5.722291666666667,-0.4283715886105502,NA,0.5476190476190477,0,NA,0.3409090909090909,0.056818181818181816,49,80,80,80,80,37,76,83,59,84
00-0035831,J.Robinson,JAX,JAX,2022,RB,NA,78,0,8,8,-6.19,4,0,0,0.43478260869565216,NA,NA,NA,NA,0.053,0.045454545454545456,0.36363636363636365,3.956648798736666,-0.09213023726994884,NA,0.23076923076923078,0.1590909090909091,0.4430379746835443,0.33695652173913043,0.5652173913043478,53,82,82,82,82,71,75,45,62,41
00-0025394,Unknown,MIN,MIN,2016,RB,NA,78,0,8,8,-20.3,0,0,0,0.17204301075268819,NA,NA,NA,NA,0,NA,1,8.321757215619694,NA,NA,0.9550561797752809,0,NA,NA,0.010752688172043012,78,91,91,91,91,5,75,89,89,93
00-0027531,C.Ivory,JAX,JAX,2017,RB,NA,78,0,8,8,-28.59,2,0,0,0.125,NA,NA,NA,NA,0.045,0.026785714285714284,0.5384615384615384,4.91510374263329,NA,NA,0.5517241379310345,0.19540229885057472,0.16049382716049382,NA,0.32954545454545453,78,87,87,87,87,40,71,69,69,60
00-0034378,I.Smith,ATL,ATL,2020,RB,14,79,0.3093,8,8,-14,1,0.1886,19.1,0.21666666666666667,0.16326530612244897,0.1326530612244898,0.12244897959183673,0.04318936877076412,0.143,0.031746031746031744,1,3.5186159685724903,-0.20080575549489732,0.32653061224489793,0.9043478260869565,0.39316239316239315,0.20192307692307693,0.38333333333333336,0.7833333333333333,95,83,86,67,87,5,69,84,75,27
00-0033725,C.Clement,DAL,DAL,2021,RB,8,79,0.2087,8,8,-6.82,1,0.0721,17.5,0.44761904761904764,0.17777777777777778,0.022222222222222223,0.14444444444444443,0.010218978102189781,0,0.030303030303030304,0.3333333333333333,4.192954545454546,-1.6157335461924862,0.03333333333333333,0.21782178217821782,0,0.2777777777777778,0.01904761904761905,0.5047619047619047,59,74,89,88,78,79,97,66,104,53
00-0034358,D.Guice,WAS,WAS,2019,RB,5,79,0,8,8,6.19,3,0.3717,49,0.8163265306122449,0.7901234567901234,0.5185185185185185,0.5679012345679012,0.049723756906077346,0.286,0.07142857142857142,NA,4.910621500861327,2.1533405448809892,0.43209876543209874,NA,0.8556701030927835,0.8764044943820225,0.9897959183673469,0.12244897959183673,19,18,40,47,36,95,15,12,2,87
00-0037557,Unknown,LA,LA,2023,RB,7,79,0,8,8,-5.19,0,0.1328,18.4,0.6022727272727273,0,0.1038961038961039,0.15584415584415584,0.014705882352941176,NA,NA,0.3333333333333333,3.3948076923076917,-0.7788096061933006,0.1038961038961039,0.19767441860465115,NA,NA,0.17045454545454544,0.9090909090909091,36,75,70,70,66,68,88,88,74,9
00-0036906,Unknown,CIN,CIN,2024,RB,8,79,0,8,8,-4.25,0,0.1677,14.2,0.5833333333333334,0,0.18421052631578946,0.09210526315789473,0.023809523809523808,0.143,NA,0.6,3.431014492753623,-1.421274032587703,0.21052631578947367,0.6428571428571429,0.3855421686746988,NA,0.03571428571428571,0.8690476190476191,36,73,63,61,70,30,47,78,81,11
00-0030656,I.Crowell,NYJ,NYJ,2018,RB,NA,79,0,8,8,-6.68,6,0,0,0.4431818181818182,NA,NA,NA,NA,0.25,0.06293706293706294,0.2857142857142857,4.499384140741533,1.0984848575271142,NA,0.16666666666666666,0.8235294117647058,0.631578947368421,0.9090909090909091,0.3977272727272727,50,81,81,81,81,71,15,29,9,54
00-0034115,J.Wilson,SF,SF,2022,RB,NA,79,0,8,8,-7.16,3,0,0,0.40217391304347827,NA,NA,NA,NA,0.148,0.07386363636363637,0.4444444444444444,4.110284489454955,0.1757562390826285,NA,0.37362637362637363,0.5681818181818182,0.8481012658227848,0.5543478260869565,0.44565217391304346,56,83,83,83,83,58,39,13,42,52
00-0031897,T.Rawls,SEA,SEA,2016,RB,NA,79,0,8,8,-20.4,3,0,0,0.16129032258064516,NA,NA,NA,NA,0.105,0.027522935779816515,0.5,4.682120183376434,NA,NA,0.48314606741573035,0.2826086956521739,0.2261904761904762,NA,0.3118279569892473,79,92,92,92,92,45,67,66,66,65
00-0028064,B.Powell,NYJ,NYJ,2017,RB,15,79,0,8,8,-29.97,5,0.4564,51.5,0.11363636363636363,0.5070422535211268,0.676056338028169,0.7183098591549296,0.06547619047619048,0.15,0.05056179775280899,0.38095238095238093,4.9598147509352994,NA,0.43661971830985913,0.3218390804597701,0.5517241379310345,0.6419753086419753,NA,0.3181818181818182,79,35,24,41,21,60,40,30,30,61
00-0036096,J.Taylor,NE,NE,2020,RB,6,80,0.3067,8,8,1.17,0,0.1307,18.3,0.725,0,0.09183673469387756,0.11224489795918367,0.010869565217391304,0,0.043478260869565216,1,5.775116279069769,-0.7410654182427521,0.030612244897959183,0.9043478260869565,0,0.4326923076923077,0.175,0.1,34,92,90,96,88,6,103,60,100,109
00-0031045,C.Hyde,JAX,JAX,2021,RB,12,80,0.2034,8,8,-31.61,1,0.2824,21.1,0.047619047619047616,0.15555555555555556,0.3111111111111111,0.18888888888888888,0.044585987261146494,0.083,0.027777777777777776,0.375,4.677910447761193,-0.7513594451415813,0.32222222222222224,0.26732673267326734,0.21904761904761905,0.2,0.14285714285714285,0.2,101,77,63,62,74,74,83,73,91,85
00-0035594,T.Homer,SEA,SEA,2019,RB,NA,80,0,8,8,4.09,0,0,0,0.7653061224489796,NA,NA,NA,NA,0,0.1111111111111111,0,8.72231182795699,-0.9947309921771246,NA,0,0,1,0.11224489795918367,0.01020408163265306,24,83,83,83,83,89,91,1,88,98
00-0036297,Unknown,CHI,CHI,2023,RB,NA,80,0,8,8,-5.23,1,0,0,0.5909090909090909,NA,NA,NA,NA,0.2,NA,0.5,5.8325,-0.13521800804248202,NA,0.47674418604651164,0.75,NA,0.45454545454545453,0.07954545454545454,37,85,85,85,85,46,22,78,48,81
00-0039746,Unknown,PHI,PHI,2024,RB,8,80,0,8,8,-6.07,0,0.0536,10.2,0.5357142857142857,0,0.013157894736842105,0.05263157894736842,0.008438818565400843,0,NA,0,4.4193750000000005,-0.8292721958848354,0.039473684210526314,0,0,NA,0.15476190476190477,0.36904761904761907,40,74,76,74,73,83,84,84,72,54
00-0032940,Unknown,LV,LV,2018,RB,NA,80,0,8,8,-8.33,0,0,0,0.42045454545454547,NA,NA,NA,NA,0,NA,0.6,4.024871794871795,-0.42708859242359765,NA,0.7619047619047619,0,NA,0.3522727272727273,0.6136363636363636,52,82,82,82,82,21,74,82,58,35
00-0037746,B.Robinson,WAS,WAS,2022,RB,NA,80,0,8,8,-8.3,3,0,0,0.3804347826086957,NA,NA,NA,NA,0.083,0.02926829268292683,0.6666666666666666,4.160156876449755,0.27720223129146065,NA,0.7692307692307693,0.26136363636363635,0.16455696202531644,0.5978260869565217,0.358695652173913,58,84,84,84,84,22,66,67,38,60
00-0027791,Unknown,GB,GB,2016,RB,9,80,0,8,8,-21.85,2,0.3077,16.1,0.15053763440860216,0.38095238095238093,0.4126984126984127,0.015873015873015872,0.07183908045977011,0,NA,0.25,6.713259423503326,NA,0.3968253968253968,0.07865168539325842,0,NA,NA,0.021505376344086023,80,40,38,39,63,81,86,91,91,92
00-0029613,D.Martin,TB,TB,2017,RB,11,80,0,8,8,-30.77,3,0.5129,37.1,0.10227272727272728,0.4084507042253521,0.7323943661971831,0.5070422535211268,0.03938730853391685,0.143,0.02158273381294964,0.3333333333333333,5.093244831460689,NA,0.23943661971830985,0.20689655172413793,0.4827586206896552,0.07407407407407407,NA,0.29545454545454547,80,43,20,55,36,68,45,76,76,63
00-0033567,B.Hill,ATL,ATL,2020,RB,16,81,0.3009,8,8,-11.12,1,0.2513,29.1,0.24166666666666667,0.09183673469387756,0.30612244897959184,0.3877551020408163,0.044709388971684055,0,0.04,0.375,3.8285493646138806,-0.5687080314877978,0.336734693877551,0.24347826086956523,0,0.375,0.25833333333333336,0.5833333333333334,92,89,69,66,61,87,113,66,90,51
00-0033951,M.Mack,IND,IND,2021,RB,6,81,0.178,8,8,-8,0,0.175,16.8,0.4,0,0.2,0.13333333333333333,0.02336448598130841,0,0.03571428571428571,0,7.181818181818182,-0.7263418334159454,0.1,0,0,0.4444444444444444,0.1619047619047619,0.047619047619047616,64,86,73,82,79,100,101,51,89,101
00-0033838,T.Edmunds,PIT,PIT,2019,RB,NA,81,0,8,8,3.12,0,0,0,0.7448979591836735,NA,NA,NA,NA,0,0.045454545454545456,0,2.6491780821917814,0.9135242631588554,NA,0,0,0.30337078651685395,0.8775510204081632,0.9693877551020408,25,84,84,84,84,90,92,60,10,1
00-0034681,C.Edmonds,TB,TB,2023,RB,13,81,0,8,8,-5.39,0,0.1463,13.5,0.5795454545454546,0,0.12987012987012986,0.09090909090909091,0.03655913978494624,0,0.04081632653061224,NA,6.108800000000001,-1.6468952046693175,0.2987012987012987,NA,0,0.527027027027027,0.022727272727272728,0.06818181818181818,38,76,68,55,71,89,85,36,87,83
00-0035973,P.Taylor,SF,SF,2024,RB,NA,81,0,8,8,-8.96,1,0,0,0.42857142857142855,NA,NA,NA,NA,0.077,0.025,0,2.915229357798165,1.9194407256771866,NA,0,0.1686746987951807,0.1780821917808219,0.9642857142857143,0.9642857142857143,49,82,82,82,82,85,70,61,4,4
00-0029205,Unknown,CAR,CAR,2018,RB,NA,81,0,8,8,-8.52,0,0,0,0.4090909090909091,NA,NA,NA,NA,NA,NA,0,7.108235294117648,-1.0810429211837638,NA,0,NA,NA,0.06818181818181818,0.011363636363636364,53,83,83,83,83,85,88,88,83,88
00-0037157,Z.Knight,NYJ,NYJ,2022,RB,NA,81,0,8,8,-9.83,1,0,0,0.32608695652173914,NA,NA,NA,NA,0.1,0.03529411764705882,0.5,5.7784721111915225,-0.04810315346328,NA,0.4725274725274725,0.3409090909090909,0.26582278481012656,0.40217391304347827,0.07608695652173914,63,85,85,85,85,48,59,59,56,86
00-0031045,C.Hyde,SF,SF,2016,RB,13,81,0,8,8,-22.98,10,0.5782,76.2,0.13978494623655913,0.9206349206349206,0.7936507936507936,0.873015873015873,0.0763888888888889,0.176,0.05504587155963303,0.6111111111111112,4.804122477365745,NA,0.49206349206349204,0.7640449438202247,0.6630434782608695,0.5595238095238095,NA,0.26881720430107525,81,6,14,33,9,22,32,38,38,69
00-0031590,J.Ajayi,MIA,MIA,2017,RB,NA,81,0,8,8,-31.51,0,0,0,0.09090909090909091,NA,NA,NA,NA,0,0.057692307692307696,0.5,5.399483486042254,NA,NA,0.39080459770114945,0,0.7654320987654321,NA,0.17045454545454544,81,88,88,88,88,54,79,20,20,74
