"season","week","player_id","player_display_name","team","efficiency","percent_attempts_gte_eight_defenders","avg_time_to_los","expected_rush_yards","rush_yards_over_expected","rush_pct_over_expected","rush_attempts","rush_yards","rush_touchdowns","stat_type","avg_cushion","avg_separation","avg_intended_air_yards","percent_share_of_intended_air_yards","catch_percentage","avg_yac","avg_expected_yac","avg_yac_above_expectation","targets","receptions","yards","rec_touchdowns"
2024,4,"00-0033923","Kareem Hunt","KC",2.99869565217391,7.14285714285714,2.86778571428571,54.6440894373177,5.35591056268228,0.461538461538462,14,69,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,"00-0033923","Kareem Hunt","KC",4.16735294117647,7.40740740740741,2.64184615384615,114.14442106528,-17.1444210652799,0.384615384615385,27,102,1,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,"00-0033923","Kareem Hunt","KC",3.88551282051282,13.6363636363636,2.82109523809524,78.4618305236147,-0.461830523614651,0.318181818181818,22,78,2,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,"00-0033923","Kareem Hunt","KC",4.50677966101695,19.047619047619,2.82175,83.7877519082077,-24.7877519082077,0.428571428571429,21,59,1,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,"00-0033923","Kareem Hunt","KC",3.52698113207547,37.037037037037,2.57892307692308,112.323247874415,-6.32324787441507,0.37037037037037,27,106,1,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,"00-0033923","Kareem Hunt","KC",5.13314285714286,7.14285714285714,2.93278571428571,55.0514827704715,-20.0514827704715,0.285714285714286,14,35,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,11,"00-0033923","Kareem Hunt","KC",3.193,14.2857142857143,2.61442857142857,62.6304579369914,-2.63045793699138,0.357142857142857,14,60,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,"00-0033923","Kareem Hunt","KC",3.4775,12.5,2.57357142857143,69.1930992589594,-8.19309925895935,0.285714285714286,16,68,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,15,"00-0033923","Kareem Hunt","KC",4.328,38.4615384615385,2.70127272727273,49.2919594394357,-4.29195943943573,0.307692307692308,13,45,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,"00-0033923","Kareem Hunt","KC",2.99218181818182,18.1818181818182,2.53190909090909,64.6660890445294,-9.6660890445294,0.272727272727273,11,55,1,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,"00-0033925","D'Onta Foreman","CLE",5.23880952380952,28.5714285714286,2.70123076923077,48.779543767324,-8.77954376732398,0.307692307692308,14,42,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,"00-0033925","D'Onta Foreman","CLE",4.16322580645161,0,2.68377777777778,50.1101143177983,-19.1101143177983,0.5,10,31,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,"00-0033925","D'Onta Foreman","CLE",3.84367346938775,15.3846153846154,2.71146153846154,48.7735928010602,-4.77359280106025,0.416666666666667,13,49,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,18,"00-0033925","D'Onta Foreman","CLE",4.13555555555556,10,2.7503,34.9828681618993,-10.9828681618993,0.111111111111111,10,27,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,"00-0033943","Josh Reynolds","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.585,2.1473220286968,8.38,26.1313584096667,62.5,2.174,1.76877540052726,0.405224599472739,8,5,45,0
2024,2,"00-0033943","Josh Reynolds","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.716,3.47771904849487,15.418,24.4520569670441,80,6.685,4.87580036507916,1.80919963492084,5,4,93,0
2024,1,"00-0033948","Jamaal Williams","NO",4.41157894736842,9.09090909090909,2.26333333333333,46.4367596901037,-22.4367596901037,0.2,11,38,1,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,0,"00-0034159","Will Dissly","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.98392156862745,3.32570433292873,4.398125,6.65358704644841,78.125,6.1778,5.32287291830173,0.854927081698272,64,50,481,2
2024,6,"00-0034159","Will Dissly","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.16333333333333,2.00335175998876,1.196,2.21941805225653,80,6.78,5.99660727042031,0.783392729579688,5,4,26,0
2024,7,"00-0034159","Will Dissly","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.33,2.89257481334249,5.66090909090909,19.7933884297521,72.7272727272727,5.80625,4.03056406949006,1.77568593050994,11,8,81,0
2024,8,"00-0034159","Will Dissly","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.906,2.72768722135546,4.91714285714286,14.8394050441906,71.4285714285714,4.376,4.9634813509758,-0.587481350975803,7,5,41,0
2024,10,"00-0034159","Will Dissly","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.03,1.66197972394167,6.19,25.0387649160655,83.3333333333333,2.258,3.13310862009596,-0.875108620095958,6,5,30,0
2024,11,"00-0034159","Will Dissly","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.79,3.2190301264454,9.26,12.8963372173994,66.6666666666667,6.91,3.59073273856478,3.31926726143522,6,4,80,1
2024,18,"00-0034159","Will Dissly","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.872,3.64225886994863,4.44666666666667,9.40264317180617,83.3333333333333,5.084,4.18501717829381,0.898982821706191,6,5,42,1
2024,0,"00-0034184","Gus Edwards","LAC",4.10032876712329,33.6633663366337,2.75323404255319,409.971194401112,-37.971194401112,0.34,101,365,4,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,"00-0034184","Gus Edwards","LAC",4.70038461538462,45.4545454545455,2.6567,43.9224891838048,-17.9224891838048,0.181818181818182,11,26,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,"00-0034184","Gus Edwards","LAC",4.19627118644068,16.6666666666667,2.37761111111111,76.5770492853117,-17.5770492853117,0.277777777777778,18,59,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,"00-0034184","Gus Edwards","LAC",2.99545454545455,30,2.9871,55.3428307443419,-0.342830744341917,0.5,10,55,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,14,"00-0034184","Gus Edwards","LAC",4.16805555555556,30,2.77566666666667,32.2574011848101,3.74259881518985,0.4,10,36,1,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,"00-0034184","Gus Edwards","LAC",3.37455882352941,50,2.86241666666667,44.5953745789696,23.4046254210304,0.428571428571429,14,68,2,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,0,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.16022222222222,4.32430809144435,5.20930555555556,9.56318427748966,70.8333333333333,5.46098039215686,5.53507050555922,-0.0740901134023577,72,51,449,4
2024,3,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5,4.05442641723289,10.6916666666667,31.9742810148034,83.3333333333333,7.75,5.06865314272118,2.68134685727882,6,5,93,0
2024,4,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.77875,2.41807150954144,7.40375,20.5345999167938,50,3.4725,3.93331549401171,-0.460815494011708,8,4,17,0
2024,5,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.30714285714286,4.99969178545199,4.66333333333333,11.1488909549741,66.6666666666667,6.68666666666667,5.811573870179,0.875092796487668,9,6,55,0
2024,13,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",10.71,4.85246690320507,5.084,7.96540594741955,80,5.775,8.65930758462179,-2.88430758462179,5,4,32,0
2024,14,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.69,3.34805864841855,5.86,11.7078238631823,60,7.08333333333333,6.29283813472042,0.790495198612916,5,3,33,0
2024,16,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.67666666666667,4.47358079453579,6.95285714285714,21.9977401129944,71.4285714285714,6.354,6.32618762197808,0.0278123780219186,7,5,59,0
2024,17,"00-0034270","Tyler Conklin","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.82,4.89623732873561,1.7225,8.66013071895425,100,5.4025,6.68206549737715,-1.27956549737715,8,8,57,1
2024,14,"00-0034272","Marquez Valdes-Scantling","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",9.22666666666667,3.59389033597061,18.3971428571429,41.0166576424499,57.1428571428571,2.64,2.71481768648392,-0.074817686483919,7,4,51,0
2024,15,"00-0034272","Marquez Valdes-Scantling","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.64285714285714,2.9916655697268,16.4185714285714,39.6556483334484,28.5714285714286,6,5.03262669460491,0.967373305395085,7,2,64,0
2024,18,"00-0034272","Marquez Valdes-Scantling","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",3.93571428571429,2.01049532080376,15.4925,38.4036191243454,37.5,6.61333333333333,7.08658889654301,-0.473255563209676,8,3,33,0
2024,0,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.97691729323308,2.47215502506652,13.2123703703704,43.9430408593144,60,2.47456790123457,2.55102361308259,-0.0764557118480194,135,81,1081,8
2024,1,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.70833333333333,2.48258798393313,13.3391666666667,62.3932956538687,33.3333333333333,1.9575,3.76389015730965,-1.80639015730964,12,4,38,0
2024,3,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.13909090909091,1.79979089540352,10.1436363636364,47.7981494174092,63.6363636363636,-0.052857142857143,0.596297089594328,-0.649154232451471,11,7,68,0
2024,4,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.04111111111111,3.53689449198432,16.5533333333333,66.8881605531361,33.3333333333333,4.73,4.59159957326483,0.138400426735172,9,3,60,1
2024,5,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.856,1.98451358452162,13.494,45.4190508246382,40,2.285,0.931474633329714,1.35352536667029,5,2,32,0
2024,6,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.48333333333333,2.74613913079268,15.09,26.4180672268908,66.6666666666667,1.865,2.99393426144547,-1.12893426144547,6,4,53,1
2024,8,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.78818181818182,2.40132586893335,13.3436363636364,36.5360681037487,72.7272727272727,4.1975,3.77236806636603,0.425131933633967,11,8,100,0
2024,9,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.886,3.13140704296554,13.547,47.1052540074412,70,5.27714285714286,4.81668627667008,0.460456580472775,10,7,122,0
2024,10,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",2.76222222222222,2.1638400194727,10.7644444444444,47.9082187716349,66.6666666666667,0.343333333333335,1.25355491212208,-0.910221578788744,9,6,70,1
2024,11,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.12571428571428,3.98889018882115,9.6,66.0247592847318,87.5,2.67857142857143,2.29536611575459,0.383205312816843,8,7,78,0
2024,12,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.061,2.09723937663997,11.222,39.4765539803708,80,0.877500000000001,1.83385000942099,-0.956350009420991,10,8,97,2
2024,13,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.7575,2.27034640548591,18.8466666666667,43.9293483891018,66.6666666666667,3.615,2.85522158758641,0.759778412413592,9,6,102,0
2024,15,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.45333333333333,1.78376477970468,14.6044444444444,73.5740274279317,33.3333333333333,0.383333333333333,1.03166301433309,-0.648329680999754,9,3,32,1
2024,16,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.415,3.28079068983708,7.73,35.671435163821,83.3333333333333,2.514,2.6475331968401,-0.133533196840095,6,5,50,0
2024,17,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",2.90222222222222,2.12150251525056,13.3366666666667,51.0201479214486,55.5555555555556,2.052,1.78560378888466,0.266396211115338,9,5,55,1
2024,18,"00-0034348","Courtland Sutton","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",3.32,1.44133306205364,17.0157142857143,78.2794426919033,71.4285714285714,2.986,1.82319085340605,1.16280914659395,7,5,98,1
2024,0,"00-0034351","Dallas Goedert","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.93121951219512,3.1996220721092,6.77884615384615,10.5586973712588,80.7692307692308,6.27214285714286,4.91109757199616,1.36104528514669,52,42,496,2
2024,1,"00-0034351","Dallas Goedert","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.625,5.42026570830152,1.004,2.17542035014734,80,7.125,7.62935569157139,-0.504355691571391,5,4,31,0
2024,3,"00-0034351","Dallas Goedert","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.7875,3.19040037871271,6.34090909090909,26.1011114021629,90.9090909090909,11.883,6.41593074764969,5.46706925235031,11,10,170,0
2024,4,"00-0034351","Dallas Goedert","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.02666666666667,3.08529858356993,8.06625,25.2890230042717,87.5,1.51285714285714,1.88738978195816,-0.374532639101018,8,7,62,0
2024,11,"00-0034351","Dallas Goedert","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.68333333333333,5.10203594719992,5.972,20.8869613878008,100,6.268,8.10792401904255,-1.83992401904255,5,5,61,0
2024,12,"00-0034351","Dallas Goedert","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.318,3.77016662600387,6.814,27.5959825044549,80,1.9475,1.80428501659469,0.143214983405311,5,4,19,0
2024,18,"00-0034351","Dallas Goedert","PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.80666666666667,2.66819425266288,7.23166666666667,16.348291322859,66.6666666666667,6.445,6.92379889065273,-0.478798890652734,6,4,55,0
2024,0,"00-0034364","Jordan Akins","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.82297297297297,4.01824000661571,5.98965517241379,7.05180253329003,68.9655172413793,4.93525,4.52178476127864,0.413465238721359,58,40,390,2
2024,3,"00-0034364","Jordan Akins","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",3.73333333333333,3.36922692553257,4.46571428571429,12.4780456650168,57.1428571428571,4.7525,5.75630728393912,-1.00380728393912,7,4,29,0
2024,17,"00-0034364","Jordan Akins","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.25428571428571,4.18759781547624,3.8025,14.9132267869399,75,5.42833333333333,3.62829132193319,1.80004201140015,8,6,49,0
2024,18,"00-0034364","Jordan Akins","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.45666666666667,3.68065248978561,7.61875,25.6070918410218,75,4.52833333333333,4.99666228477746,-0.468328951444129,8,6,60,1
2024,0,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.92706896551724,3.16904358386392,7.59988235294118,14.2996916442908,62.3529411764706,4.21849056603774,3.90931611340957,0.309174452628163,85,53,532,2
2024,3,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",3.97666666666667,2.40272390502922,8.662,14.651060518927,40,2.645,3.17745341387206,-0.532453413872062,5,2,11,0
2024,4,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.46,3.67914860875949,7.606,12.3888327849627,60,2.51,2.08780898193011,0.422191018069885,5,3,34,0
2024,5,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.21333333333333,3.77802643057443,6.49166666666667,19.9498053677525,66.6666666666667,3.6125,4.53156282471223,-0.919062824712231,6,4,34,0
2024,6,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.95,3.12058096153274,7.6625,23.5307665732601,50,2.7625,2.54030088991081,0.222199110089189,8,4,27,0
2024,8,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.17833333333333,2.79167220908299,8.75666666666667,17.5583998930589,66.6666666666667,5.22,4.1825323580963,1.0374676419037,6,4,52,0
2024,9,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.42333333333333,2.6544401188834,14.6133333333333,20.1489107454729,50,3.55666666666667,1.56343058332353,1.99323608334314,6,3,21,0
2024,11,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.742,2.50206228892138,3.90285714285714,15.638236977676,71.4285714285714,2.934,3.65378835390375,-0.719788353903752,7,5,33,0
2024,13,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.356,3.46957878885157,4.34428571428571,11.0293050921224,71.4285714285714,7.618,5.14777392266974,2.47022607733026,7,5,61,1
2024,16,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.654,4.70955487488598,5.6,10.944714533506,62.5,6.326,6.85101296329885,-0.525012963298851,8,5,45,1
2024,17,"00-0034383","Dalton Schultz","HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.62,2.95343074765631,6.22666666666667,12.6669831152099,33.3333333333333,4.20500000000001,2.62574117971621,1.57925882028379,6,2,21,0
2024,0,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.14394736842105,3.18788919801464,6.72045977011494,13.0542146885591,71.264367816092,5.63661290322581,4.46505894762189,1.17155395560392,87,62,686,1
2024,1,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.52666666666667,3.01169444705406,9.75428571428571,45.4351876497205,57.1428571428571,1.9675,2.12346434163686,-0.15596434163686,7,4,52,0
2024,2,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.175,2.37106468333591,12.66,25.0822205491936,60,4.14333333333333,1.59703363448019,2.54629969885315,5,3,42,0
2024,4,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.89714285714286,3.43527240608522,5.45571428571429,12.0797089988929,85.7142857142857,4.22666666666667,4.31968812251947,-0.0930214558528002,7,6,52,0
2024,5,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.32125,3.31481145833818,7.08,15.27764457658,66.6666666666667,4.84833333333333,5.67950826911552,-0.831174935782187,9,6,66,0
2024,11,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.76,4.55143982642995,2.32333333333334,6.30540980640493,100,5.34333333333333,5.14206468102789,0.201268652305436,6,6,46,0
2024,13,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.25833333333333,2.08866863287216,6.625,13.8304164782019,66.6666666666667,16.335,4.59570428865828,11.7392957113417,6,4,95,0
2024,14,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.38909090909091,3.47520377398506,2.33363636363636,8.1075105805066,72.7272727272727,8.6375,4.88301991553976,3.75448008446024,11,8,98,0
2024,18,"00-0034407","Ray-Ray McCloud","ATL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",9.06571428571428,2.66542442875365,14.1371428571429,23.3539434558928,57.1428571428571,0.995000000000002,2.33393280956747,-1.33893280956747,7,4,66,0
2024,7,"00-0034418","Cedrick Wilson Jr.","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.76857142857143,3.16439337024418,6.24428571428571,16.6178762878759,85.7142857142857,2.79,2.10246343136352,0.687536568636478,7,6,57,1
2024,18,"00-0034418","Cedrick Wilson Jr.","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.772,4.14987402612988,4.802,7.4396554395315,60,7.73666666666667,5.68374196763898,2.05292469902769,5,3,22,0
2024,0,"00-0034521","Allen Lazard","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.3021052631579,2.60479812924684,10.6735,16.3285755809506,61.6666666666667,4.72972972972973,4.21381587152104,0.515913858208685,60,37,530,6
2024,1,"00-0034521","Allen Lazard","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.92555555555556,1.6388158512053,10.2022222222222,54.1359589646837,66.6666666666667,5.19166666666667,4.49342471688531,0.698241949781357,9,6,89,2
2024,4,"00-0034521","Allen Lazard","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.74857142857143,2.92858481431277,5.9175,16.4124254611011,62.5,4.138,5.12163369442551,-0.983633694425511,8,5,58,0
2024,5,"00-0034521","Allen Lazard","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.23375,2.03344332935143,10.64,25.4376411209988,44.4444444444444,3.235,2.63762994920603,0.59737005079397,9,4,34,1
2024,6,"00-0034521","Allen Lazard","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.28285714285714,2.25133874558072,15.5442857142857,39.0966907405411,85.7142857142857,2.57666666666667,1.93609942705291,0.640567239613756,7,6,114,1
2024,16,"00-0034521","Allen Lazard","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.854,3.7253884338546,5.516,12.4655367231638,40,3.495,3.09774886385367,0.39725113614633,5,2,20,0
2024,10,"00-0034613","Tanner Hudson","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",3.606,5.84085486258937,2.32428571428571,3.3061042022271,85.7142857142857,5.09833333333333,4.88157695793461,0.216756375398721,7,6,42,1
2024,0,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.04240740740741,3.56912500164622,10.4511594202899,17.4056499029707,79.7101449275362,3.86581818181818,3.72148001544957,0.144338166368612,69,55,673,11
2024,2,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.745,3.85604121277759,11.8,20.7600281491907,80,3.965,4.29848950590304,-0.333489505903033,5,4,51,0
2024,5,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.59,5.12182555857068,9.17,11.7410565670533,80,5.61,4.37521213138334,1.23478786861667,5,4,55,0
2024,8,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",3.705,4.05262020357448,5.794,7.56831600397095,100,1.592,2.71493936537108,-1.12293936537108,5,5,36,1
2024,10,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",8.34,5.00695019011599,9.30285714285714,26.7279592841898,85.7142857142857,4.94833333333333,5.68783726207009,-0.739503928736757,7,6,68,1
2024,12,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.16333333333333,2.9542477537771,6.652,14.1991120218579,100,3.49,3.51057399801575,-0.0205739980157467,5,5,44,1
2024,13,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",2.886,3.38510568412813,9.90714285714286,21.9594059719452,85.7142857142857,2.20166666666667,2.07042344360902,0.131243223057644,7,6,67,1
2024,16,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",5.08166666666667,1.95184519259146,11.85,31.6774337268879,66.6666666666667,1.785,1.95249569366827,-0.167495693668268,6,4,37,1
2024,18,"00-0034753","Mark Andrews","BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",4.97625,1.37656178168842,15.46625,44.1183811731146,50,0.8325,1.26347634812674,-0.430976348126737,8,4,54,1
2024,0,"00-0034775","Christian Kirk","JAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.58282051282051,2.78629102706962,13.1634042553192,14.301631552911,57.4468085106383,4.92925925925926,4.8252586040069,0.104000655252355,47,27,379,1
2024,3,"00-0034775","Christian Kirk","JAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.60714285714286,3.21702409140832,7.331,22.4127915864135,80,3.335,4.15870042110065,-0.823700421100647,10,8,79,0
2024,4,"00-0034775","Christian Kirk","JAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.07363636363636,2.380079074439,14.1675,44.2009203650261,58.3333333333333,2.43142857142857,3.51988077698031,-1.08845220555174,12,7,61,1
2024,6,"00-0034775","Christian Kirk","JAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",6.656,3.03801755812556,10.66,20.8277703604806,50,8.83666666666666,6.95283648824928,1.88383017841738,6,3,39,0
2024,8,"00-0034775","Christian Kirk","JAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiving",7.2675,2.21909949352152,19.036,34.8568080275397,40,12.115,6.65415248361205,5.46084751638795,5,2,59,0
2024,0,"00-0034791","Nick Chubb","CLE",4.58481927710843,21.5686274509804,2.77503296703297,352.900558215405,-24.9005582154049,0.42,102,332,3,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,"00-0034791","Nick Chubb","CLE",6.18772727272727,18.1818181818182,2.4588,26.2398998010172,-4.2398998010172,0.272727272727273,11,22,1,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,"00-0034791","Nick Chubb","CLE",4.91096153846154,25,3.25245454545454,50.2082636667814,1.79173633321859,0.4375,16,52,0,"rushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
