"player_id","full_name","position","position_group","team","jersey_number","height","weight","years_exp","status","college","player_display_name.x","games","completions","attempts","passing_yards","passing_tds","interceptions","carries","rushing_yards","rushing_tds","receptions","targets","receiving_yards","receiving_tds","fantasy_points_ppr","passer_player_name","passing_epa_total","passing_epa_per_play","passing_plays","rusher_player_name","rushing_epa_total","rushing_epa_per_play","rushing_plays","receiver_player_name","receiving_epa_total","receiving_epa_per_play","receiving_plays","player_display_name.y","avg_time_to_throw","avg_completed_air_yards","avg_intended_air_yards.x","completion_percentage_above_expectation","aggressiveness","max_completed_air_distance","player_display_name.x.x","efficiency","percent_attempts_gte_eight_defenders","avg_time_to_los","expected_rush_yards","rush_yards_over_expected","rush_pct_over_expected","player_display_name.y.y","avg_cushion","avg_separation","avg_intended_air_yards.y","percent_share_of_intended_air_yards","catch_percentage","avg_yac","avg_expected_yac","avg_yac_above_expectation","fantasy_ppg","pass_ypg","rush_ypg","rec_ypg","total_tds","total_epa","ngs_avg_time_to_throw","ngs_avg_completed_air_yards","ngs_avg_intended_air_yards","ngs_completion_pct_above_expectation","ngs_aggressiveness","ngs_max_completed_air_distance","ngs_efficiency","ngs_pct_attempts_gte_eight_defenders","ngs_avg_time_to_los","ngs_expected_rush_yards","ngs_rush_yards_over_expected","ngs_rush_pct_above_expectation","ngs_avg_cushion","ngs_avg_separation","ngs_rec_avg_intended_air_yards","ngs_pct_share_intended_air_yards","ngs_catch_percentage","ngs_avg_yac","ngs_avg_expected_yac","ngs_avg_yac_above_expectation"
"00-0038406","Zack Kuntz","TE","TE","NYJ",81,80,251,1,"DEV","Old Dominion",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039287","Lincoln Sefcik","TE","TE","NYJ",47,75,230,0,"CUT","South Alabama",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039782","Neal Johnson","TE","TE","NYJ",41,76,250,0,"CUT","Louisiana-Lafayette",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037740","Garrett Wilson","WR","WR","NYJ",5,72,192,2,"ACT","Ohio State","Garrett Wilson",17,0,0,0,0,0,2,5,0,101,153,1104,7,251.9,NA,0,0,0,"G.Wilson",-0.12,-0.062,2,"G.Wilson",92.97,0.92,101,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Garrett Wilson",5.26488126453709,3.20162939652824,8.92490152473667,35.4856880305028,66.9987225603168,5.03547711915575,4.54460228165086,0.490874837504887,14.8,0,0.3,64.9,7,92.85,0,0,0,0,0,0,0,0,0,0,0,0,5.26488126453709,3.20162939652824,8.92490152473667,35.4856880305028,66.9987225603168,5.03547711915575,4.54460228165086,0.490874837504887
"00-0031381","Davante Adams","WR","WR","NYJ",17,73,215,10,"ACT","Fresno State","Davante Adams",11,0,0,0,0,0,0,0,0,67,114,854,7,196.4,NA,0,0,0,NA,0,0,0,"D.Adams",88.07,1.036,85,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Davante Adams",5.61681319148688,3.27480656526673,8.32496790561684,37.4680681050244,61.5597975704359,5.45146872082166,4.36467404501471,1.08679467580695,17.9,0,0,77.6,7,88.07,0,0,0,0,0,0,0,0,0,0,0,0,5.61681319148688,3.27480656526673,8.32496790561684,37.4680681050244,61.5597975704359,5.45146872082166,4.36467404501471,1.08679467580695
"00-0034521","Allen Lazard","WR","WR","NYJ",10,77,227,6,"ACT","Iowa State","Allen Lazard",12,0,1,0,0,0,0,0,0,37,61,530,6,126,"A.Lazard",-1.01,-1.011,1,NA,0,0,0,"A.Lazard",54.62,1.476,37,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Allen Lazard",5.391139898357,2.53039488392528,9.74891798941799,27.3128047652399,60.1653439153439,3.89434384384384,3.58339208715741,0.310951756686431,10.5,0,0,44.2,6,53.61,0,0,0,0,0,0,0,0,0,0,0,0,5.391139898357,2.53039488392528,9.74891798941799,27.3128047652399,60.1653439153439,3.89434384384384,3.58339208715741,0.310951756686431
"00-0038496","Xavier Gipson","WR","WR","NYJ",82,69,180,1,"ACT","Stephen F. Austin","Xavier Gipson",7,0,0,0,0,0,1,5,0,6,10,39,1,16.4,NA,0,0,0,"X.Gipson",0.41,0.405,1,"X.Gipson",2.07,0.345,6,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2.3,0,0.7,5.6,1,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039920","Malachi Corley","WR","WR","NYJ",14,71,210,0,"ACT","Western Kentucky","Malachi Corley",5,0,0,0,0,0,2,26,0,3,6,16,0,7.2,NA,0,0,0,"M.Corley",-4.43,-2.216,2,"M.Corley",0.93,0.31,3,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1.4,0,5.2,3.2,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035480","Malik Taylor","WR","WR","NYJ",86,73,216,5,"RES","Ferris State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036080","Easop Winston","WR","WR","NYJ",81,71,190,4,"DEV","Washington State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036775","Brandon Smith","WR","WR","NYJ",87,73,215,3,"DEV","Iowa",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037156","Irvin Charles","WR","WR","NYJ",19,76,219,2,"RES","Indiana, Pa.","Irvin Charles",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038883","Isaiah Winstead","WR","WR","NYJ",31,76,213,1,"CUT","East Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039278","Tyler Harrell","WR","WR","NYJ",84,72,200,0,"CUT","Miami",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039286","Marcus Riley","WR","WR","NYJ",87,71,175,0,"RES","Florida A&amp;M",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039785","Hamze El-Zayat","WR","WR","NYJ",0,69,177,0,"CUT","Eastern Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036389","Jalen Hurts","QB","QB","PHI",1,73,218,4,"ACT","Oklahoma","Jalen Hurts",19,313,452,3629,23,6,184,824,19,0,0,0,0,411.56,"J.Hurts",39.94,0.1,399,"J.Hurts",17.5,0.19,92,NA,0,0,0,"Jalen Hurts",3.13898590565293,6.34123410228462,8.07267106094129,6.88337873429087,16.9699219085771,59.2879836054491,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,21.7,191,43.4,0,42,57.44,3.13898590565293,6.34123410228462,8.07267106094129,6.88337873429087,16.9699219085771,59.2879836054491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038400","Tanner McKee","QB","QB","PHI",16,78,230,1,"INA","Stanford","Tanner McKee",2,30,45,323,4,0,5,-1,0,0,0,0,0,28.82,"T.McKee",14.68,0.312,47,"T.McKee",-1.72,-0.861,2,NA,0,0,0,"Tanner McKee",2.63426829268293,5.50037037037037,6.47341463414634,-2.46490639884297,14.6341463414634,33.52702342887,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,14.4,161.5,-0.5,0,4,12.96,2.63426829268293,5.50037037037037,6.47341463414634,-2.46490639884297,14.6341463414634,33.52702342887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038102","Kenny Pickett","QB","QB","PHI",7,75,220,2,"ACT","Pittsburgh","Kenny Pickett",7,25,43,291,2,1,14,8,1,0,0,0,0,24.44,"K.Pickett",3.44,0.075,46,"K.Pickett",2.09,0.523,4,NA,0,0,0,"Kenny Pickett",2.92441666666667,9.87107142857143,9.25974025974026,4.60044298321008,14.1666666666667,51.9751142374887,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3.5,41.6,1.1,0,3,5.53,2.92441666666667,9.87107142857143,9.25974025974026,4.60044298321008,14.1666666666667,51.9751142374887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036929","Ian Book","QB","QB","PHI",13,72,212,3,"DEV","Notre Dame",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034844","Saquon Barkley","RB","RB","PHI",26,72,233,6,"ACT","Penn State","Saquon Barkley",20,0,0,0,0,0,436,2504,18,46,58,353,2,455.7,"S.Barkley",-1.66,-1.66,1,"S.Barkley",37.26,0.107,348,"S.Barkley",19.74,0.598,33,NA,0,0,0,0,0,0,"Saquon Barkley",3.29685835163177,21.0621337007982,2.760824009751,2885.66889742216,1098.33110257785,0.432854663504971,NA,0,0,0,0,0,0,0,0,22.8,0,125.2,17.6,20,55.34,0,0,0,0,0,0,3.29685835163177,21.0621337007982,2.760824009751,2885.66889742216,1098.33110257785,0.432854663504971,0,0,0,0,0,0,0,0
"00-0036919","Kenneth Gainwell","RB","RB","PHI",14,69,191,3,"ACT","Memphis","Kenneth Gainwell",20,0,0,0,0,0,88,332,1,19,25,142,0,72.4,NA,0,0,0,"K.Gainwell",-11.5,-0.153,75,"K.Gainwell",7.7,0.482,16,NA,0,0,0,0,0,0,"Kenneth Gainwell",7.91598214285714,22.027972027972,2.82108333333333,102.671029233412,-32.6710292334116,0.283216783216783,NA,0,0,0,0,0,0,0,0,3.6,0,16.6,7.1,1,-3.8,0,0,0,0,0,0,7.91598214285714,22.027972027972,2.82108333333333,102.671029233412,-32.6710292334116,0.283216783216783,0,0,0,0,0,0,0,0
"00-0039746","Will Shipley","RB","RB","PHI",28,71,210,0,"ACT","Clemson","Will Shipley",6,0,0,0,0,0,34,159,1,4,4,35,0,29.4,NA,0,0,0,"W.Shipley",-8.37,-0.279,30,"W.Shipley",2.3,0.575,4,NA,0,0,0,0,0,0,"Will Shipley",4.419375,10,2.8106,40.2927219588484,-8.29272195884835,0.3,NA,0,0,0,0,0,0,0,0,4.9,0,26.5,5.8,1,-6.07,0,0,0,0,0,0,4.419375,10,2.8106,40.2927219588484,-8.29272195884835,0.3,0,0,0,0,0,0,0,0
"00-0037827","Tyrion Davis-Price","RB","RB","PHI",35,73,223,2,"DEV","Louisiana State","Tyrion Davis-Price",1,0,0,0,0,0,3,7,0,0,0,0,0,0.7,NA,0,0,0,"T.Davis-Price",-1.85,-0.617,3,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.7,0,7,0,0,-1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035099","Khari Blasingame","RB","RB","PHI",48,72,233,5,"ACT","Vanderbilt",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038409","Lew Nichols III","RB","RB","PHI",38,70,222,1,"CUT","Central Michigan",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0034351","Dallas Goedert","TE","TE","PHI",88,77,256,6,"ACT","South Dakota State","Dallas Goedert",14,0,0,0,0,0,2,13,0,59,72,711,3,149.4,NA,0,0,0,NA,0,0,0,"D.Goedert",35.01,0.834,42,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Dallas Goedert",5.88262659698026,3.77656908122286,6.02966741591742,18.422212477565,83.6921411921412,5.92192857142857,5.38282595992363,0.539102611504946,10.7,0,0.9,50.8,3,35.01,0,0,0,0,0,0,0,0,0,0,0,0,5.88262659698026,3.77656908122286,6.02966741591742,18.422212477565,83.6921411921412,5.92192857142857,5.38282595992363,0.539102611504946
"00-0037086","Grant Calcaterra","TE","TE","PHI",81,76,221,2,"ACT","Southern Methodist","Grant Calcaterra",14,0,0,0,0,0,0,0,0,25,31,302,1,61.2,NA,0,0,0,NA,0,0,0,"G.Calcaterra",19.46,0.811,24,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Grant Calcaterra",7.33333333333333,5.45703269261694,1.542,3.58671380721995,100,4.458,4.21773162352856,0.240268376471438,4.4,0,0,21.6,1,19.46,0,0,0,0,0,0,0,0,0,0,0,0,7.33333333333333,5.45703269261694,1.542,3.58671380721995,100,4.458,4.21773162352856,0.240268376471438
"00-0038498","E.J. Jenkins","TE","TE","PHI",84,78,243,1,"ACT","Georgia Tech","E.J. Jenkins",2,0,0,0,0,0,0,0,0,1,2,7,1,7.7,NA,0,0,0,NA,0,0,0,"E.Jenkins",1.57,1.567,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3.9,0,0,3.5,1,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0032134","C.J. Uzomah","TE","TE","PHI",47,78,260,9,"RES","Auburn",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037317","Nick Muse","TE","TE","PHI",34,77,250,2,"DEV","South Carolina",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038564","Cameron Latu","TE","TE","PHI",82,77,244,1,"RES","Alabama",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039599","Kevin Foelsch","TE","TE","PHI",43,76,250,0,"CUT","New Haven",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0035676","A.J. Brown","WR","WR","PHI",11,73,226,5,"ACT","Mississippi","A.J. Brown",17,0,0,0,0,0,0,0,0,79,120,1242,9,257.2,NA,0,0,0,NA,0,0,0,"A.Brown",95.83,1.43,67,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"A.J. Brown",5.55456907563609,2.09319861835837,12.5423355285179,52.2075728731746,71.5090801237708,5.40209742951907,2.91800192598379,2.48409550353528,15.1,0,0,73.1,9,95.83,0,0,0,0,0,0,0,0,0,0,0,0,5.55456907563609,2.09319861835837,12.5423355285179,52.2075728731746,71.5090801237708,5.40209742951907,2.91800192598379,2.48409550353528
"00-0036912","DeVonta Smith","WR","WR","PHI",6,72,165,3,"ACT","Alabama","DeVonta Smith",17,0,0,0,0,0,1,1,0,84,106,1023,9,240.4,NA,0,0,0,"D.Smith",-0.47,-0.474,1,"D.Smith",80.19,1.179,68,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"DeVonta Smith",6.62589790764791,2.88498783626425,9.83720843669439,37.9045118430235,76.5454302252055,3.84026732180475,3.55725798148082,0.283009340323937,14.1,0,0.1,60.2,9,79.72,0,0,0,0,0,0,0,0,0,0,0,0,6.62589790764791,2.88498783626425,9.83720843669439,37.9045118430235,76.5454302252055,3.84026732180475,3.55725798148082,0.283009340323937
"00-0037741","Jahan Dotson","WR","WR","PHI",83,71,182,2,"ACT","Penn State","Jahan Dotson",16,0,0,0,0,0,1,13,0,22,38,269,1,56.2,NA,0,0,0,"J.Dotson",0.75,0.752,1,"J.Dotson",12.41,0.653,19,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Jahan Dotson",7.93272727272727,3.01303722938274,10.3518181818182,42.9034324253042,63.6363636363636,2.98571428571429,3.88095657305094,-0.895242287336654,3.5,0,0.8,16.8,1,13.16,0,0,0,0,0,0,0,0,0,0,0,0,7.93272727272727,3.01303722938274,10.3518181818182,42.9034324253042,63.6363636363636,2.98571428571429,3.88095657305094,-0.895242287336654
"00-0039747","Ainias Smith","WR","WR","PHI",82,69,190,0,"INA","Texas A&amp;M","Ainias Smith",3,0,0,0,0,0,2,6,0,7,9,41,1,17.7,NA,0,0,0,"A.Smith",0.6,0.298,2,"A.Smith",3.07,0.438,7,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Ainias Smith",6.81166666666667,2.58525445737614,6.24,14.1064767717871,66.6666666666667,3.91,3.00857847792304,0.901421522076959,5.9,0,2,13.7,1,3.67,0,0,0,0,0,0,0,0,0,0,0,0,6.81166666666667,2.58525445737614,6.24,14.1064767717871,66.6666666666667,3.91,3.00857847792304,0.901421522076959
"00-0035639","Parris Campbell","WR","WR","PHI",80,73,205,5,"ACT","Ohio State","Parris Campbell",4,0,0,0,0,0,0,0,0,6,8,30,1,15,NA,0,0,0,NA,0,0,0,"P.Campbell",2.02,0.336,6,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3.8,0,0,7.5,1,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039236","Johnny Wilson","WR","WR","PHI",89,78,237,0,"ACT","Florida State","Johnny Wilson",10,0,0,0,0,0,0,0,0,5,16,38,1,14.8,NA,0,0,0,NA,0,0,0,"J.Wilson",5.46,1.091,5,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Johnny Wilson",8.936,2.15081457913696,6.772,12.7576202855959,60,3.20333333333333,2.88689552396886,0.316437809364471,1.5,0,0,3.8,1,5.46,0,0,0,0,0,0,0,0,0,0,0,0,8.936,2.15081457913696,6.772,12.7576202855959,60,3.20333333333333,2.88689552396886,0.316437809364471
"00-0037132","Britain Covey","WR","WR","PHI",18,68,170,2,"RES","Utah","Britain Covey",3,0,0,0,0,0,0,0,0,7,8,34,0,10.4,NA,0,0,0,NA,0,0,0,"B.Covey",1.61,0.23,7,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,"Britain Covey",7.18166666666667,3.8277019688824,1.66333333333333,5.19791666666667,100,2.17,2.67661965558812,-0.506619655588119,3.5,0,0,11.3,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,7.18166666666667,3.8277019688824,1.66333333333333,5.19791666666667,100,2.17,2.67661965558812,-0.506619655588119
"00-0033460","John Ross","WR","WR","PHI",38,71,194,7,"CUT","Washington","John Ross",1,0,0,0,0,0,0,0,0,1,2,6,0,1.6,NA,0,0,0,NA,0,0,0,"J.Ross",0.58,0.584,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1.6,0,0,6,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0031547","DeVante Parker","WR","WR","PHI",13,75,216,9,"RET","Louisville",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036676","Austin Watkins Jr.","WR","WR","PHI",41,75,210,3,"CUT","Alabama-Birmingham",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036918","Jacob Harris","WR","WR","PHI",46,77,211,3,"CUT","Central Florida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037273","Kyle Philips","WR","WR","PHI",18,71,191,2,"DEV","UCLA",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0037828","Danny Gray","WR","WR","PHI",6,72,199,2,"DEV","Southern Methodist",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038484","Joseph Ngata","WR","WR","PHI",86,75,215,1,"CUT","Clemson",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038667","Elijah Cooks","WR","WR","PHI",14,76,210,1,"DEV","San Jose State",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0038760","Griffin Hebert","WR","WR","PHI",48,73,229,1,"CUT","Louisiana Tech",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0039683","Marcus Rosemy-Jacksaint","WR","WR","PHI",43,75,195,0,"CUT","Georgia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0029263","Russell Wilson","QB","QB","PIT",3,71,215,12,"ACT","Wisconsin","Russell Wilson",12,234,365,2752,18,5,46,161,2,0,0,0,0,192.18,"R.Wilson",-4.92,-0.013,368,"R.Wilson",-6.76,-0.52,13,NA,0,0,0,"Russell Wilson",2.85319914491111,6.04630361834612,7.87215422969893,1.65234996625624,13.3200169512446,56.2189505416101,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,16,229.3,13.4,0,20,-11.68,2.85319914491111,6.04630361834612,7.87215422969893,1.65234996625624,13.3200169512446,56.2189505416101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00-0036945","Justin Fields","QB","QB","PIT",2,75,223,3,"ACT","Ohio State","Justin Fields",11,106,162,1106,5,1,62,289,5,0,0,0,0,119.14,"J.Fields",1.72,0.01,177,"J.Fields",-0.02,-0.001,39,NA,0,0,0,"Justin Fields",3.03319774779367,5.34292602517191,7.58037923535224,1.58055801616624,11.9765249094807,46.2489113385386,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,10.8,100.5,26.3,0,10,1.7,3.03319774779367,5.34292602517191,7.58037923535224,1.58055801616624,11.9765249094807,46.2489113385386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
