"season","week","game_id","player_id","player_name","team","opponent","total_plays","total_epa","epa_per_play","passing_plays","passing_epa_total","passing_epa_per_play","rushing_plays","rushing_epa_total","rushing_epa_per_play","receiving_plays","receiving_epa_total","receiving_epa_per_play","completions","attempts","passing_yards","passing_tds","interceptions","sacks","carries","rushing_yards","rushing_tds","rushing_first_downs","targets","receptions","receiving_yards","receiving_tds","receiving_first_downs"
2024,16,"2024_16_DEN_LAC","00-0031595","M.Burton","DEN","LAC",3,2.63,0.876666666666667,0,0,0,0,0,0,3,2.63,0.876666666666667,0,0,0,0,0,0,0,0,0,0,3,3,19,1,2
2024,18,"2024_18_KC_DEN","00-0031595","M.Burton","DEN","KC",1,0.23,0.23,0,0,0,1,0.23,0.23,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
2024,1,"2024_01_JAX_MIA","00-0031687","R.Mostert","MIA","JAX",9,-2.29,-0.254444444444444,0,0,0,6,-3.59,-0.598333333333333,3,1.3,0.433333333333333,0,0,0,0,0,0,6,9,0,0,3,2,10,0,1
2024,5,"2024_05_MIA_NE","00-0031687","R.Mostert","MIA","NE",21,3.17,0.150952380952381,0,0,0,19,0.08,0.00421052631578947,2,3.09,1.545,0,0,0,0,0,0,19,80,0,3,2,2,18,0,1
2024,7,"2024_07_MIA_IND","00-0031687","R.Mostert","MIA","IND",11,-8.13,-0.739090909090909,0,0,0,11,-8.13,-0.739090909090909,0,0,0,0,0,0,0,0,0,11,50,0,2,0,0,0,0,0
2024,8,"2024_08_ARI_MIA","00-0031687","R.Mostert","MIA","ARI",11,1.65,0.15,0,0,0,9,0.35,0.0388888888888889,2,1.3,0.65,0,0,0,0,0,0,9,19,2,3,2,1,11,0,1
2024,9,"2024_09_MIA_BUF","00-0031687","R.Mostert","MIA","BUF",12,-0.0599999999999996,-0.00499999999999997,0,0,0,10,-4.76,-0.476,2,4.7,2.35,0,0,0,0,0,0,10,56,0,3,2,2,32,0,2
2024,10,"2024_10_MIA_LA","00-0031687","R.Mostert","MIA","LA",3,5.45,1.81666666666667,0,0,0,0,0,0,3,5.45,1.81666666666667,0,0,0,0,0,0,0,0,0,0,3,2,34,0,2
2024,11,"2024_11_LV_MIA","00-0031687","R.Mostert","MIA","LV",3,-1.61,-0.536666666666667,0,0,0,3,-1.61,-0.536666666666667,0,0,0,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0
2024,12,"2024_12_NE_MIA","00-0031687","R.Mostert","MIA","NE",3,-1.86,-0.62,0,0,0,2,-0.9,-0.45,1,-0.96,-0.96,0,0,0,0,0,0,2,5,0,0,1,1,-3,0,0
2024,13,"2024_13_MIA_GB","00-0031687","R.Mostert","MIA","GB",9,-2.13,-0.236666666666667,0,0,0,5,-2.35,-0.47,4,0.22,0.055,0,0,0,0,0,0,5,19,0,0,4,2,15,0,1
2024,15,"2024_15_MIA_HOU","00-0031687","R.Mostert","MIA","HOU",9,-2.29,-0.254444444444444,0,0,0,6,-2.06,-0.343333333333333,3,-0.23,-0.0766666666666667,0,0,0,0,0,0,6,8,0,1,3,3,13,0,1
2024,16,"2024_16_SF_MIA","00-0031687","R.Mostert","MIA","SF",10,-2.73,-0.273,0,0,0,8,-3.43,-0.42875,2,0.7,0.35,0,0,0,0,0,0,8,31,0,1,2,2,15,0,1
2024,17,"2024_17_MIA_CLE","00-0031687","R.Mostert","MIA","CLE",8,-4.45,-0.55625,0,0,0,6,-3.79,-0.631666666666667,2,-0.66,-0.33,0,0,0,0,0,0,6,3,0,0,2,2,16,0,0
2024,2,"2024_02_LAC_CAR","00-0031690","E.Tomlinson","LAC","CAR",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,7,"2024_07_LAC_ARI","00-0031690","E.Tomlinson","LAC","ARI",1,-0.2,-0.2,0,0,0,0,0,0,1,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0
2024,8,"2024_08_NO_LAC","00-0031690","E.Tomlinson","LAC","NO",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,9,"2024_09_LAC_CLE","00-0031690","E.Tomlinson","LAC","CLE",1,-0.23,-0.23,0,0,0,0,0,0,1,-0.23,-0.23,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
2024,1,"2024_01_TEN_CHI","00-0031763","D.Carter","CHI","TEN",2,-0.27,-0.135,0,0,0,0,0,0,2,-0.27,-0.135,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0
2024,2,"2024_02_CHI_HOU","00-0031763","D.Carter","CHI","HOU",4,3.83,0.9575,0,0,0,0,0,0,4,3.83,0.9575,0,0,0,0,0,0,0,0,0,0,4,3,32,0,2
2024,3,"2024_03_CHI_IND","00-0031763","D.Carter","CHI","IND",6,0.66,0.11,0,0,0,0,0,0,6,0.66,0.11,0,0,0,0,0,0,0,0,0,0,6,3,22,0,1
2024,8,"2024_08_CHI_WAS","00-0031763","D.Carter","CHI","WAS",1,0.97,0.97,0,0,0,0,0,0,1,0.97,0.97,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0
2024,10,"2024_10_NE_CHI","00-0031763","D.Carter","CHI","NE",1,-0.15,-0.15,0,0,0,0,0,0,1,-0.15,-0.15,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2024,3,"2024_03_LAC_PIT","00-0031800","T.Heinicke","LAC","PIT",5,-3.61,-0.722,5,-3.61,-0.722,0,0,0,0,0,0,2,5,24,0,0,3,0,0,0,0,0,0,0,0,0
2024,15,"2024_15_TB_LAC","00-0031800","T.Heinicke","LAC","TB",1,-3.81,-3.81,1,-3.81,-3.81,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,17,"2024_17_LAC_NE","00-0031800","T.Heinicke","LAC","NE",2,-2.06,-1.03,2,-2.06,-1.03,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,"2024_01_WAS_TB","00-0031941","J.Crowder","WAS","TB",1,0.16,0.16,0,0,0,0,0,0,1,0.16,0.16,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2024,15,"2024_15_WAS_NO","00-0031941","J.Crowder","WAS","NO",3,1.58,0.526666666666667,0,0,0,0,0,0,3,1.58,0.526666666666667,0,0,0,0,0,0,0,0,0,0,3,3,27,0,1
2024,16,"2024_16_PHI_WAS","00-0031941","J.Crowder","WAS","PHI",4,6.41,1.6025,0,0,0,0,0,0,4,6.41,1.6025,0,0,0,0,0,0,0,0,0,0,4,2,15,2,2
2024,17,"2024_17_ATL_WAS","00-0031941","J.Crowder","WAS","ATL",5,1.03,0.206,0,0,0,0,0,0,5,1.03,0.206,0,0,0,0,0,0,0,0,0,0,5,3,25,0,1
2024,9,"2024_09_DAL_ATL","00-0032065","B.Pinion","ATL","DAL",1,-0.95,-0.95,1,-0.95,-0.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,"2024_02_LV_BAL","00-0032104","A.Abdullah","LV","BAL",4,-3.71,-0.9275,0,0,0,2,-2.37,-1.185,2,-1.34,-0.67,0,0,0,0,0,0,2,1,0,0,2,2,1,0,0
2024,3,"2024_03_CAR_LV","00-0032104","A.Abdullah","LV","CAR",2,0.61,0.305,0,0,0,0,0,0,2,0.61,0.305,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0
2024,5,"2024_05_LV_DEN","00-0032104","A.Abdullah","LV","DEN",8,1.12,0.14,0,0,0,5,1.44,0.288,3,-0.32,-0.106666666666667,0,0,0,0,0,0,5,42,1,2,3,3,9,0,1
2024,6,"2024_06_PIT_LV","00-0032104","A.Abdullah","LV","PIT",9,-3.64,-0.404444444444444,0,0,0,4,-4.89,-1.2225,5,1.25,0.25,0,0,0,0,0,0,4,24,0,0,5,3,14,0,2
2024,8,"2024_08_KC_LV","00-0032104","A.Abdullah","LV","KC",3,0.42,0.14,0,0,0,1,-0.4,-0.4,2,0.82,0.41,0,0,0,0,0,0,1,2,0,0,2,1,9,0,0
2024,9,"2024_09_LV_CIN","00-0032104","A.Abdullah","LV","CIN",7,-0.72,-0.102857142857143,0,0,0,4,-0.46,-0.115,3,-0.26,-0.0866666666666667,0,0,0,0,0,0,4,12,0,1,3,3,14,0,0
2024,11,"2024_11_LV_MIA","00-0032104","A.Abdullah","LV","MIA",4,2.43,0.6075,0,0,0,1,-0.43,-0.43,3,2.86,0.953333333333333,0,0,0,0,0,0,1,1,0,0,3,3,16,1,2
2024,12,"2024_12_DEN_LV","00-0032104","A.Abdullah","LV","DEN",14,1.41,0.100714285714286,0,0,0,8,0.07,0.00875,6,1.34,0.223333333333333,0,0,0,0,0,0,8,28,0,2,6,5,37,1,2
2024,13,"2024_13_LV_KC","00-0032104","A.Abdullah","LV","KC",12,-3.94,-0.328333333333333,0,0,0,10,-4.05,-0.405,2,0.11,0.055,0,0,0,0,0,0,10,39,0,2,2,2,14,0,1
2024,14,"2024_14_LV_TB","00-0032104","A.Abdullah","LV","TB",3,-1.7,-0.566666666666667,0,0,0,1,-0.41,-0.41,2,-1.29,-0.645,0,0,0,0,0,0,1,1,0,0,2,1,-3,0,0
2024,15,"2024_15_ATL_LV","00-0032104","A.Abdullah","LV","ATL",10,3.83,0.383,0,0,0,3,-1.33,-0.443333333333333,7,5.16,0.737142857142857,0,0,0,0,0,0,3,8,0,0,7,7,58,1,4
2024,16,"2024_16_JAX_LV","00-0032104","A.Abdullah","LV","JAX",13,3.96,0.304615384615385,0,0,0,7,0.5,0.0714285714285714,6,3.46,0.576666666666667,0,0,0,0,0,0,7,38,1,2,6,5,47,0,2
2024,17,"2024_17_LV_NO","00-0032104","A.Abdullah","LV","NO",24,8.36,0.348333333333333,0,0,0,20,4.75,0.2375,4,3.61,0.9025,0,0,0,0,0,0,20,115,0,5,4,3,32,0,2
2024,2,"2024_02_SF_MIN","00-0032128","C.Conley","SF","MIN",1,-0.18,-0.18,0,0,0,0,0,0,1,-0.18,-0.18,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
2024,4,"2024_04_NE_SF","00-0032128","C.Conley","SF","NE",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024,7,"2024_07_KC_SF","00-0032128","C.Conley","SF","KC",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024,8,"2024_08_DAL_SF","00-0032128","C.Conley","SF","DAL",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,"2024_12_SF_GB","00-0032128","C.Conley","SF","GB",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,17,"2024_17_DET_SF","00-0032128","C.Conley","SF","DET",1,1.24,1.24,0,0,0,0,0,0,1,1.24,1.24,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1
2024,18,"2024_18_SF_ARI","00-0032128","C.Conley","SF","ARI",4,5.25,1.3125,0,0,0,0,0,0,4,5.25,1.3125,0,0,0,0,0,0,0,0,0,0,4,4,59,0,2
2024,8,"2024_08_BAL_CLE","00-0032141","G.Swaim","CLE","BAL",1,0.31,0.31,0,0,0,0,0,0,1,0.31,0.31,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0
2024,1,"2024_01_DEN_SEA","00-0032211","T.Lockett","SEA","DEN",7,4.32,0.617142857142857,0,0,0,0,0,0,7,4.32,0.617142857142857,0,0,0,0,0,0,0,0,0,0,7,6,77,0,5
2024,2,"2024_02_SEA_NE","00-0032211","T.Lockett","SEA","NE",2,0.02,0.01,0,0,0,0,0,0,2,0.02,0.01,0,0,0,0,0,0,0,0,0,0,2,2,15,0,1
2024,3,"2024_03_MIA_SEA","00-0032211","T.Lockett","SEA","MIA",8,3.38,0.4225,0,0,0,0,0,0,8,3.38,0.4225,0,0,0,0,0,0,0,0,0,0,8,5,46,0,4
2024,4,"2024_04_SEA_DET","00-0032211","T.Lockett","SEA","DET",9,5.17,0.574444444444444,0,0,0,0,0,0,9,5.17,0.574444444444444,0,0,0,0,0,0,0,0,0,0,9,5,61,0,4
2024,5,"2024_05_NYG_SEA","00-0032211","T.Lockett","SEA","NYG",6,4.5,0.75,0,0,0,0,0,0,6,4.5,0.75,0,0,0,0,0,0,0,0,0,0,6,4,75,0,3
2024,6,"2024_06_SF_SEA","00-0032211","T.Lockett","SEA","SF",8,9.34,1.1675,0,0,0,0,0,0,8,9.34,1.1675,0,0,0,0,0,0,0,0,0,0,8,4,65,1,4
2024,7,"2024_07_SEA_ATL","00-0032211","T.Lockett","SEA","ATL",6,4.24,0.706666666666667,0,0,0,0,0,0,6,4.24,0.706666666666667,0,0,0,0,0,0,0,0,0,0,6,4,45,0,4
2024,8,"2024_08_BUF_SEA","00-0032211","T.Lockett","SEA","BUF",3,0.58,0.193333333333333,0,0,0,0,0,0,3,0.58,0.193333333333333,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0
2024,9,"2024_09_LA_SEA","00-0032211","T.Lockett","SEA","LA",4,7.1,1.775,0,0,0,0,0,0,4,7.1,1.775,0,0,0,0,0,0,0,0,0,0,4,3,63,1,3
2024,11,"2024_11_SEA_SF","00-0032211","T.Lockett","SEA","SF",3,0.83,0.276666666666667,0,0,0,0,0,0,3,0.83,0.276666666666667,0,0,0,0,0,0,0,0,0,0,3,2,19,0,1
2024,12,"2024_12_ARI_SEA","00-0032211","T.Lockett","SEA","ARI",3,2.41,0.803333333333333,0,0,0,0,0,0,3,2.41,0.803333333333333,0,0,0,0,0,0,0,0,0,0,3,2,20,0,1
2024,13,"2024_13_SEA_NYJ","00-0032211","T.Lockett","SEA","NYJ",3,0.6,0.2,0,0,0,0,0,0,3,0.6,0.2,0,0,0,0,0,0,0,0,0,0,3,3,16,0,1
2024,14,"2024_14_SEA_ARI","00-0032211","T.Lockett","SEA","ARI",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,15,"2024_15_GB_SEA","00-0032211","T.Lockett","SEA","GB",1,1.47,1.47,0,0,0,0,0,0,1,1.47,1.47,0,0,0,0,0,0,0,0,0,0,1,1,22,0,1
2024,16,"2024_16_MIN_SEA","00-0032211","T.Lockett","SEA","MIN",2,1.11,0.555,0,0,0,0,0,0,2,1.11,0.555,0,0,0,0,0,0,0,0,0,0,2,2,19,0,1
2024,17,"2024_17_SEA_CHI","00-0032211","T.Lockett","SEA","CHI",4,0.17,0.0425,0,0,0,0,0,0,4,0.17,0.0425,0,0,0,0,0,0,0,0,0,0,4,3,20,0,1
2024,18,"2024_18_SEA_LA","00-0032211","T.Lockett","SEA","LA",4,3.1,0.775,0,0,0,0,0,0,4,3.1,0.775,0,0,0,0,0,0,0,0,0,0,4,2,28,0,2
2024,5,"2024_05_CLE_WAS","00-0032268","M.Mariota","WAS","CLE",5,-4.88,-0.976,3,-3.3,-1.1,2,-1.58,-0.79,0,0,0,1,3,-2,0,0,0,2,2,0,0,0,0,0,0,0
2024,7,"2024_07_CAR_WAS","00-0032268","M.Mariota","WAS","CAR",31,10.09,0.325483870967742,24,11.83,0.492916666666667,7,-1.74,-0.248571428571429,0,0,0,18,24,205,2,0,1,7,19,0,1,0,0,0,0,0
2024,18,"2024_18_WAS_DAL","00-0032268","M.Mariota","WAS","DAL",23,16.31,0.709130434782609,20,10.75,0.5375,3,5.56,1.85333333333333,0,0,0,15,20,161,2,0,2,3,48,1,3,0,0,0,0,0
2024,6,"2024_06_DET_DAL","00-0032381","T.Decker","DET","DAL",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,4,"2024_04_PHI_TB","00-0032385","S.Shepard","TB","PHI",5,4.2,0.84,0,0,0,0,0,0,5,4.2,0.84,0,0,0,0,0,0,0,0,0,0,5,3,51,0,2
2024,5,"2024_05_TB_ATL","00-0032385","S.Shepard","TB","ATL",2,2.49,1.245,0,0,0,0,0,0,2,2.49,1.245,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1
2024,6,"2024_06_TB_NO","00-0032385","S.Shepard","TB","NO",8,2.44,0.305,0,0,0,4,0.8,0.2,4,1.64,0.41,0,0,0,0,0,0,4,31,0,1,4,3,23,0,1
2024,7,"2024_07_BAL_TB","00-0032385","S.Shepard","TB","BAL",2,1.16,0.58,0,0,0,0,0,0,2,1.16,0.58,0,0,0,0,0,0,0,0,0,0,2,1,15,0,1
2024,8,"2024_08_ATL_TB","00-0032385","S.Shepard","TB","ATL",5,0.46,0.092,0,0,0,0,0,0,5,0.46,0.092,0,0,0,0,0,0,0,0,0,0,5,3,18,0,0
2024,9,"2024_09_TB_KC","00-0032385","S.Shepard","TB","KC",7,5.78,0.825714285714286,0,0,0,2,1.41,0.705,5,4.37,0.874,0,0,0,0,0,0,2,21,0,2,5,4,48,0,2
2024,10,"2024_10_SF_TB","00-0032385","S.Shepard","TB","SF",4,-0.03,-0.00750000000000001,0,0,0,1,-0.38,-0.38,3,0.35,0.116666666666667,0,0,0,0,0,0,1,3,0,0,3,1,7,0,0
2024,12,"2024_12_TB_NYG","00-0032385","S.Shepard","TB","NYG",7,-1.12,-0.16,0,0,0,0,0,0,7,-1.12,-0.16,0,0,0,0,0,0,0,0,0,0,7,5,16,0,0
2024,13,"2024_13_TB_CAR","00-0032385","S.Shepard","TB","CAR",7,4.64,0.662857142857143,0,0,0,0,0,0,7,4.64,0.662857142857143,0,0,0,0,0,0,0,0,0,0,7,4,42,0,2
2024,14,"2024_14_LV_TB","00-0032385","S.Shepard","TB","LV",6,8.07,1.345,0,0,0,0,0,0,6,8.07,1.345,0,0,0,0,0,0,0,0,0,0,6,4,63,0,4
2024,15,"2024_15_TB_LAC","00-0032385","S.Shepard","TB","LAC",1,1.07,1.07,0,0,0,0,0,0,1,1.07,1.07,0,0,0,0,0,0,0,0,0,0,1,1,16,0,1
2024,16,"2024_16_TB_DAL","00-0032385","S.Shepard","TB","DAL",4,2,0.5,0,0,0,1,0.88,0.88,3,1.12,0.373333333333333,0,0,0,0,0,0,1,14,0,1,3,1,20,0,1
2024,18,"2024_18_NO_TB","00-0032385","S.Shepard","TB","NO",2,2.5,1.25,0,0,0,0,0,0,2,2.5,1.25,0,0,0,0,0,0,0,0,0,0,2,1,11,0,1
2024,1,"2024_01_NE_CIN","00-0032392","A.Hooper","NE","CIN",4,2.59,0.6475,0,0,0,0,0,0,4,2.59,0.6475,0,0,0,0,0,0,0,0,0,0,4,2,31,0,2
2024,2,"2024_02_SEA_NE","00-0032392","A.Hooper","NE","SEA",1,-0.08,-0.08,0,0,0,0,0,0,1,-0.08,-0.08,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2024,3,"2024_03_NE_NYJ","00-0032392","A.Hooper","NE","NYJ",4,1.17,0.2925,0,0,0,0,0,0,4,1.17,0.2925,0,0,0,0,0,0,0,0,0,0,4,1,19,0,1
2024,4,"2024_04_NE_SF","00-0032392","A.Hooper","NE","SF",2,4.2,2.1,0,0,0,0,0,0,2,4.2,2.1,0,0,0,0,0,0,0,0,0,0,2,2,13,1,2
2024,5,"2024_05_MIA_NE","00-0032392","A.Hooper","NE","MIA",3,0.36,0.12,0,0,0,0,0,0,3,0.36,0.12,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0
2024,6,"2024_06_HOU_NE","00-0032392","A.Hooper","NE","HOU",2,-4.94,-2.47,0,0,0,0,0,0,2,-4.94,-2.47,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0
2024,7,"2024_07_NE_JAX","00-0032392","A.Hooper","NE","JAX",5,1.96,0.392,0,0,0,0,0,0,5,1.96,0.392,0,0,0,0,0,0,0,0,0,0,5,4,32,0,3
2024,8,"2024_08_NYJ_NE","00-0032392","A.Hooper","NE","NYJ",4,1.43,0.3575,0,0,0,0,0,0,4,1.43,0.3575,0,0,0,0,0,0,0,0,0,0,4,3,15,0,1
2024,9,"2024_09_NE_TEN","00-0032392","A.Hooper","NE","TEN",1,0.58,0.58,0,0,0,0,0,0,1,0.58,0.58,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0
2024,10,"2024_10_NE_CHI","00-0032392","A.Hooper","NE","CHI",4,5.14,1.285,0,0,0,0,0,0,4,5.14,1.285,0,0,0,0,0,0,0,0,0,0,4,3,64,0,3
2024,11,"2024_11_LA_NE","00-0032392","A.Hooper","NE","LA",4,0.95,0.2375,0,0,0,0,0,0,4,0.95,0.2375,0,0,0,0,0,0,0,0,0,0,4,4,35,0,1
2024,12,"2024_12_NE_MIA","00-0032392","A.Hooper","NE","MIA",4,7.88,1.97,0,0,0,0,0,0,4,7.88,1.97,0,0,0,0,0,0,0,0,0,0,4,4,59,1,2
2024,13,"2024_13_IND_NE","00-0032392","A.Hooper","NE","IND",4,4.81,1.2025,0,0,0,0,0,0,4,4.81,1.2025,0,0,0,0,0,0,0,0,0,0,4,4,42,1,3
2024,15,"2024_15_NE_ARI","00-0032392","A.Hooper","NE","ARI",3,2.9,0.966666666666667,0,0,0,0,0,0,3,2.9,0.966666666666667,0,0,0,0,0,0,0,0,0,0,3,3,38,0,1
2024,16,"2024_16_NE_BUF","00-0032392","A.Hooper","NE","BUF",5,4.42,0.884,0,0,0,0,0,0,5,4.42,0.884,0,0,0,0,0,0,0,0,0,0,5,4,55,0,4
2024,17,"2024_17_LAC_NE","00-0032392","A.Hooper","NE","LAC",3,-1.9,-0.633333333333333,0,0,0,0,0,0,3,-1.9,-0.633333333333333,0,0,0,0,0,0,0,0,0,0,3,3,19,0,1
2024,18,"2024_18_BUF_NE","00-0032392","A.Hooper","NE","BUF",6,-0.03,-0.005,0,0,0,0,0,0,6,-0.03,-0.005,0,0,0,0,0,0,0,0,0,0,6,4,27,0,1
2024,1,"2024_01_TEN_CHI","00-0032394","N.Vannett","TEN","CHI",2,0.49,0.245,0,0,0,0,0,0,2,0.49,0.245,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0
2024,3,"2024_03_GB_TEN","00-0032394","N.Vannett","TEN","GB",2,1.06,0.53,0,0,0,0,0,0,2,1.06,0.53,0,0,0,0,0,0,0,0,0,0,2,2,9,1,1
2024,7,"2024_07_TEN_BUF","00-0032394","N.Vannett","TEN","BUF",4,1.7,0.425,0,0,0,0,0,0,4,1.7,0.425,0,0,0,0,0,0,0,0,0,0,4,4,25,0,1
2024,8,"2024_08_TEN_DET","00-0032394","N.Vannett","TEN","DET",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,9,"2024_09_NE_TEN","00-0032394","N.Vannett","TEN","NE",2,3.42,1.71,0,0,0,0,0,0,2,3.42,1.71,0,0,0,0,0,0,0,0,0,0,2,2,33,1,2
2024,11,"2024_11_MIN_TEN","00-0032394","N.Vannett","TEN","MIN",1,0.32,0.32,0,0,0,0,0,0,1,0.32,0.32,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0
2024,12,"2024_12_TEN_HOU","00-0032394","N.Vannett","TEN","HOU",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,13,"2024_13_TEN_WAS","00-0032394","N.Vannett","TEN","WAS",1,-0.02,-0.02,0,0,0,0,0,0,1,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0
2024,14,"2024_14_JAX_TEN","00-0032394","N.Vannett","TEN","JAX",2,-0.22,-0.11,0,0,0,0,0,0,2,-0.22,-0.11,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0
2024,15,"2024_15_CIN_TEN","00-0032394","N.Vannett","TEN","CIN",1,0.26,0.26,0,0,0,0,0,0,1,0.26,0.26,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0
2024,17,"2024_17_TEN_JAX","00-0032394","N.Vannett","TEN","JAX",1,2.26,2.26,0,0,0,0,0,0,1,2.26,2.26,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1
2024,18,"2024_18_HOU_TEN","00-0032394","N.Vannett","TEN","HOU",2,1.95,0.975,0,0,0,0,0,0,2,1.95,0.975,0,0,0,0,0,0,0,0,0,0,2,2,26,0,2
2024,10,"2024_10_PIT_WAS","00-0032399","M.Killebrew","PIT","WAS",1,-2.68,-2.68,1,-2.68,-2.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,"2024_12_SF_GB","00-0032434","B.Allen","SF","GB",31,-15.79,-0.509354838709677,31,-15.79,-0.509354838709677,0,0,0,0,0,0,17,31,199,1,1,2,0,0,0,0,0,0,0,0,0
2024,14,"2024_14_CHI_SF","00-0032434","B.Allen","SF","CHI",1,-1.69,-1.69,1,-1.69,-1.69,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,1,"2024_01_LA_DET","00-0032464","K.Raymond","DET","LA",1,0.6,0.6,0,0,0,1,0.6,0.6,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0
2024,2,"2024_02_TB_DET","00-0032464","K.Raymond","DET","TB",4,1.04,0.26,0,0,0,0,0,0,4,1.04,0.26,0,0,0,0,0,0,0,0,0,0,4,3,27,0,1
2024,4,"2024_04_SEA_DET","00-0032464","K.Raymond","DET","SEA",1,0.15,0.15,0,0,0,0,0,0,1,0.15,0.15,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0
2024,6,"2024_06_DET_DAL","00-0032464","K.Raymond","DET","DAL",6,4.63,0.771666666666667,0,0,0,0,0,0,6,4.63,0.771666666666667,0,0,0,0,0,0,0,0,0,0,6,4,73,0,3
2024,7,"2024_07_DET_MIN","00-0032464","K.Raymond","DET","MIN",4,5.64,1.41,0,0,0,0,0,0,4,5.64,1.41,0,0,0,0,0,0,0,0,0,0,4,3,39,1,2
2024,8,"2024_08_TEN_DET","00-0032464","K.Raymond","DET","TEN",2,2.91,1.455,0,0,0,0,0,0,2,2.91,1.455,0,0,0,0,0,0,0,0,0,0,2,2,14,1,2
2024,9,"2024_09_DET_GB","00-0032464","K.Raymond","DET","GB",2,-1.48,-0.74,0,0,0,1,-1.59,-1.59,1,0.11,0.11,0,0,0,0,0,0,1,-12,0,0,1,1,12,0,0
2024,11,"2024_11_JAX_DET","00-0032464","K.Raymond","DET","JAX",2,2.73,1.365,0,0,0,0,0,0,2,2.73,1.365,0,0,0,0,0,0,0,0,0,0,2,2,30,0,1
2024,12,"2024_12_DET_IND","00-0032464","K.Raymond","DET","IND",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,18,"2024_18_MIN_DET","00-0032464","K.Raymond","DET","MIN",1,0.38,0.38,0,0,0,0,0,0,1,0.38,0.38,0,0,0,0,0,0,0,0,0,0,1,1,11,0,1
2024,2,"2024_02_BUF_MIA","00-0032688","R.Chosen","MIA","BUF",4,-0.13,-0.0325,0,0,0,0,0,0,4,-0.13,-0.0325,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0
2024,1,"2024_01_BAL_KC","00-0032764","D.Henry","BAL","KC",15,2.19,0.146,0,0,0,13,2.19,0.168461538461538,2,0,0,0,0,0,0,0,0,13,46,1,5,2,0,0,0,0
2024,2,"2024_02_LV_BAL","00-0032764","D.Henry","BAL","LV",19,0.8,0.0421052631578947,0,0,0,18,0.03,0.00166666666666667,1,0.77,0.77,0,0,0,0,0,0,18,84,1,3,1,1,12,0,1
